reviews,reviewers,date_reviews,rating,course_id
"The course provides useful knowledge. It's fun to learn with Dr. Chuck, he is a great teacher.Thank you for all the knowledge, I will definitely use it.",By Ferenc C,"Jan 20, 2016",5,python-network-data
Not to easy so you have to understand what does what you want while not being so hard that you cannot find the answer and solve your errors by yourself,By Dominic P,"Nov 27, 2016",5,python-network-data
"Amazing course! It has a good pace, in terms of level of difficulty, it progresses really well! Dr. Chuck is an amazing professor and does a great job! ",By Bruno,"Feb 03, 2016",5,python-network-data
Assignments could be a little more difficult and not exactly like examples. Still a great course and I learned a lot about retrieving data from urls.,By Kevin O,"Aug 15, 2016",5,python-network-data
It is a very good course with book. The only think is I would like to have a more complex exercises. Most of them are just to modify some given code,By Alessandro,"Jan 05, 2016",5,python-network-data
"
Best courses ever !As a bioinformatician, Python is a very essential language to learn, and it was never easier than this.Thank you Dr.Severance!",By Dania H,"Jun 18, 2016",5,python-network-data
"Excellent course, very well design and set up. Great professor and very effective.To the point; focus on concepts and core practical techniques.",By Juan L,"Nov 06, 2016",5,python-network-data
"This course quickly gives me an overview of how to write a web crawling program using Python, from fundamental to practice. Highly recommended!",By TengYuan,"Dec 01, 2016",5,python-network-data
"Great course. Interesting and fun. Final assignment could be a bit more difficult, imho (but that doesn't make me give me less than 5 stars).",By Jaap v E,"Oct 01, 2016",5,python-network-data
Dr. Chuck has been a very inspirational and enjoyable teacher.  I have learned a great deal about Python and have had a great time doing it.,By Adam N,"Dec 18, 2016",5,python-network-data
"Excellent Course, Course lectures are very informative and easily digested. The exercises reinforces the information the lessons covered.",By Bradford R,"Nov 02, 2016",5,python-network-data
  Excellent for introducing someone to programming in Python. In my case it was easiest to move from a language like C/C++ to learn Python.  ,By Cesar O P R,"Apr 22, 2016",5,python-network-data
I would like to thank Dr. Charles Severance for a very informative and easy to learn material. It was pleasant to go through this course.,By Andrey M,"Jan 10, 2016",5,python-network-data
A course I recommend to any one who needs the basics of python programming. Very usefull for network and system administrators as well.,By Lyubomir Y,"Sep 27, 2016",5,python-network-data
Great introduction how to get data from web data in different format and ways. It's really esay to manipulate data jason from API Rest,By David B,"Nov 27, 2016",5,python-network-data
"Very useful course. Good design from instructor, easy to learn with examples. useful for most non-professional program writer. thanks.",By Cindy C,"Oct 16, 2016",5,python-network-data
We can start using our programming skills and access data from the web and use it. Very easy to understand and brilliant presentation.,By Devarsh A K,"Jun 11, 2016",5,python-network-data
the course is good for the beginner's and provide the small great examples to help the students to understand the concepts to maximum.,By Deepesh A,"Feb 26, 2016",5,python-network-data
"Excellent course, straightforward and Dr Severance has a great teaching style. Pragmatic and clear. Thoroughly recommend this course.",By Jeremiah K,"Sep 15, 2016",5,python-network-data
"Great class, like the previous ones. However, I liked the split screen with the slides on one side and the video on the other better. 
",By Sabine B,"Jul 24, 2016",5,python-network-data
"good content simple yet covered many parts , learnt about rest api and other things . As usual Dr Chuck you are great mentor . Thanks",By Gaurav S,"Jun 13, 2016",5,python-network-data
Lots of new things to learn. Beginners should complete the first two courses before attending this one.Excellent teacher and mentors.,By Mohammad A H C,"Feb 17, 2016",5,python-network-data
"Very good course for developing yourskills with Web, many new interesting and usefull information. Good constructed tasks. Recomend!",By Pavlo O,"Nov 18, 2016",5,python-network-data
Great course with great materials. Dr Chuck has really been an inspiration now. He teaches complex courses in a very simplified way.,By Md. A R,"Nov 06, 2016",5,python-network-data
"  Great course, especially when accompanied with book. The lecturer is great with nice sense of humour. Tho the fee is a bit too high.  ",By Ivana L,"May 24, 2016",5,python-network-data
special thanks to Dr chuckAnd a request for office hours in INDIA.May be I will get a chance to meet him.I will be very thankful.,By Saurabh S,"Feb 06, 2016",5,python-network-data
"i would like to recommend it to my friends and my classmates, it is a great course that deserve your attention, do not waste it! ",By 房彦甫,"Oct 30, 2016",5,python-network-data
I like the style of Charles Severance. I really enjoy his lectures and learned lots of things. Thanks Mr. Severance and Coursera,By Hasan B K,"Sep 30, 2016",5,python-network-data
"This course helped me to understand a lot of things, and gave me the knowledge to create my own web scrapper tool for my web app",By Alberto F R,"Jul 21, 2016",5,python-network-data
"
Great Course!Built a Instagram Bot and WhatsApp bot for personal user after completing this courseAwesome Thanks a lot Dr. Chuck
",By Rajendra A K,"Jul 03, 2016",5,python-network-data
"This is the best and interesting part yet, I think. This is because, its the place where the cool applications in python begin.",By Janzaib M,"Oct 26, 2016",5,python-network-data
Loved this course. I had no idea python was so powerful. The python language truly represents power in its most simplest form.,By Debarshi C,"Apr 11, 2016",5,python-network-data
It's a useful course and directly applicable to real world development work. Prof. Charles Severance is an excellent teacher.,By Cindy P,"Nov 27, 2016",5,python-network-data
"Basic but great for beginners! I think a lot of people will ""break the ice"" with Coursera courses with this one. Really fun!",By Petar G,"Oct 02, 2016",5,python-network-data
"i really enjoyed this course it became one of my favorites it is quick it is concisous has a lot of knowledge, it is perfect",By Omar A C T,"Jun 09, 2016",5,python-network-data
Wonderful course ... learnt a lot and was not bored .. the amount of things to learn is just right. The assignments are fun.,By Tomas K,"May 31, 2016",5,python-network-data
"I've taken many online courses in technical fields and this course, largely due to the quality of the lecturer, is the best. ",By Aaron M R,"May 09, 2016",5,python-network-data
"Really an awesome course for anyone interested in python. Learnt a lot about parsing xml , json and getting data from web.",By Rahul B,"Dec 10, 2016",5,python-network-data
"Especially loved the chapter on regular expressions. Give Dr. Chuck a cookie. No, he is one of the best teachers there is.",By Neville A,"Oct 20, 2016",5,python-network-data
Another excellent and informative addition to the Python Specialisation Course. Builds upon previous knowledge seamlessly. ,By Deleted A,"Mar 08, 2016",5,python-network-data
The teacher was great and it taught me a lot about web data technologies that I heard about but didn't specifically know.,By Srinu L,"Dec 31, 2016",5,python-network-data
This course is especially interesting as you begin to use some of the earlier building blocks in real world applications. ,By Charles H,"Dec 15, 2016",5,python-network-data
"A clear, step by step introduction to using python to get and parse information from the WEB - using URLLIB, XML and JSON",By Yaron K,"Oct 04, 2016",5,python-network-data
"Excellent course by an excellent educator, Dr. Chuck. I will continue the next module. Thank you, Coursera and Dr. Chuck.",By Jeannie C,"Jun 25, 2016",5,python-network-data
"Excellent, very interesting and well taught course. Takes a complex subject and makes it understandable and fun to learn.",By Sigfrido P,"Mar 23, 2016",5,python-network-data
"Great instructor with real-life,useful applications. Anyone who considering picking up programming should take this MOOC.",By Soon K G,"Feb 24, 2016",5,python-network-data
"One of the courses that upon completing, leave you certain of your new capacities. Very rewarding and even entertaining. ",By Alfonso S R,"May 25, 2016",5,python-network-data
"Although I've given 5 stars to the other classes of the specialization, I think this one beats the others in a big time.",By Tamaz L,"Feb 28, 2016",5,python-network-data
"With this course you really feel that you are starting to do something real, that you may also use in your daily life... ",By Sergio C,"Jan 13, 2016",5,python-network-data
Great course. I like how you put effort into creating the videos and trying to make avaible knowledge for the community ,By Monica b C,"Nov 06, 2016",5,python-network-data
"Very good content. The difficulty increases, but if you know the content of the two previous courses you can suceed!!!",By Isabel D d I,"Jan 16, 2016",5,python-network-data
Profesor is really good. Videos are very informative and concise. I would suggest to have more difficult assignments.,By Aitor A B,"Dec 20, 2016",5,python-network-data
"Such a awesome course which is plausible and easy! I am also a prospect student to UM, hoping to see Dr. Chuck there!",By 陆小天,"Aug 03, 2016",5,python-network-data
"Five stars from me. Shows what Python is really good at, which is gluing the service-oriented architectures together.",By Robert L,"Jun 14, 2016",5,python-network-data
"Thank you, Dr.Chuck! You're the best! I will talk with all my friends about Coursera and the great programs you have. ",By Vladimir P,"Jun 11, 2016",5,python-network-data
I love this course! Dr. Chuck is an excellent instructor. I'm going to take more classes from University of Michigan.,By Bradford S,"Apr 05, 2016",5,python-network-data
This phase of course about Python is dificult but amazing and I recomended to everybody start to learn this work. :-D,By Marco G B,"Mar 22, 2016",5,python-network-data
The presentations flow well and have examples with which to work.Dr. Chuck (Dr. Severance) is lively and educational.,By mike d,"Mar 07, 2016",5,python-network-data
"Dr. Chuck is epic! Really, really helped me to keep going and tought me a lot of interesting stuff. Highly recommend!",By Lódri P,"Jan 31, 2016",5,python-network-data
This is one of the best courses I have taken in any language. I am planning to take the rest of your Python courses.,By Arindam R,"Dec 04, 2016",5,python-network-data
"It's a little difficult for us freshman, but I also feel excited when accomplished every chapters. Very nice course!",By yuxinyu2010,"Nov 29, 2016",5,python-network-data
"print 'That was awesome, thank you!'  #Oops, an infinite loop...while True:   print 'Long live our noble Dr. Chuck!'",By Zsolt V,"Jul 29, 2016",5,python-network-data
Great course!It gives you a great foundation for using Python with the Web.Really an interesting part with the APIs,By Deleted A,"Aug 28, 2016",5,python-network-data
it was great but I needed the previous ones more. I Hope next one will be more practical for me.Thanks Dr. Chuck :),By Sina S F,"Aug 02, 2016",5,python-network-data
"One of the best online course out there on the Internet, It made accessing Internet using programming look so easy!",By Rishi K B,"Apr 25, 2016",5,python-network-data
I absolutely loved this course. I really enjoyed the course material and the instructor was always very engaging!,By Ji-Young K,"Aug 15, 2016",5,python-network-data
"  easy to follow course. I've learned so much following these, the increments in learning are manageable each week.  ",By Louis P,"Feb 15, 2016",5,python-network-data
"This course is both clear and essential, no rubbish-talking, I really like it. Thanks to Dr. Chuck and Coursera!",By Fumin L,"Jun 29, 2016",5,python-network-data
"Dr. Charles seems like the coolest teacher ever. He also explains things in an understandable, yet, amusing way.",By Thomas,"Jan 19, 2016",5,python-network-data
"Отличный курс, достаточно подробное изложение и перекликающиеся задания помогают хорошо усвоить материал курса.",By Александр В З,"Sep 27, 2016",5,python-network-data
"Covers variety of topics in a very simple fashion.Good point to start for anyone, who is interested in subject.",By Vipul,"Feb 28, 2016",5,python-network-data
I could have all basic knowledge in accessing web data using python.Thank you professor!and Thank you Coursera,By ChangIk C,"Jul 21, 2016",5,python-network-data
"Very good course. Excellent material, documentation and exercices. All  with creative Creative Common Licence",By María C S d P M,"Nov 28, 2016",5,python-network-data
It has a lot of information about web in general. Dr Severance is fun to listen to and definitely not boring.,By Zdeněk N,"Aug 18, 2016",5,python-network-data
I like it!!! as always Chuck is clear and wise in make everybody undertand the contents of the course. thanks,By Sebastian P,"Jan 21, 2016",5,python-network-data
Loved this course!  Dr. Chuck is a great professor and takes the time to explain the details in this course.,By Mark A N,"Oct 27, 2016",5,python-network-data
"I have added Python to my resume, and now I am contacted by recruiters significantly more often than before.",By Olga S,"Apr 07, 2016",5,python-network-data
"learned a lot. From python regular expression, to open a file, read url data, web scraping, HTTP, XML, JSON. ",By Surui S,"Feb 27, 2016",5,python-network-data
"Excellent course in the series.  You create code that is relevant today, parsing data straight from the web.",By Bobbie H,"Jan 16, 2016",5,python-network-data
Wonderful courses for introducing such productive tools under Python to access web data!Thanks to Dr Chuck!,By 陈玮,"Aug 15, 2016",5,python-network-data
Lot of examples and theory well explained. Course includes suggestions where to look for further knowledge.,By Maciej J S,"Mar 29, 2016",5,python-network-data
Very interesting course. It revise central ideas of programming with python and other software technologies,By Antonio P Á,"Mar 20, 2016",5,python-network-data
Really useful course. Python together with SQLite work perfectly for the purposes of econometric research.,By Valeria L,"Dec 13, 2016",5,python-network-data
Charles was very clear and describing the ideas behind the code which makes it a lot easier to understand.,By Scott L,"Nov 14, 2016",5,python-network-data
Excellent videos with an engaging presentation. Very good assignments that were just the right difficulty!,By Nate H,"Apr 20, 2016",5,python-network-data
"This is very useful in data digging! Thank you Dr.Chuck, thank you everyone who contribute to this course!",By Sisi Z,"Jan 22, 2016",5,python-network-data
Dr Chuck has a great sense of humor. I've learned a lot form this lesson. Thanks to all of you great job.,By 杨奋奋,"Nov 27, 2016",5,python-network-data
"Very instructive, lots of examples and looking forwards to my next course and to the capstone project :D",By Ravi S,"Dec 25, 2016",5,python-network-data
Exacly what I was looking for. Professor very clear and easy to be followed. Tasks are fairly difficult. ,By mirko t,"Dec 04, 2016",5,python-network-data
  A great intro into the world of Python.It's great for everyone looking to do data analysis using python.  ,By Abhilash V,"Jan 27, 2016",5,python-network-data
Well organised. Dr. Chuck is a good instructor. What more? He teaches you web scraping and XML parsing. ,By Sushil B,"Sep 08, 2016",5,python-network-data
I've really enjoyed this course. Dr Chuck makes the course content very easy to understand. Thank you!,By Karoly P,"Sep 12, 2016",5,python-network-data
"Excellent course. Never done python before and this taught me a lot. Great teacher, great resources :)",By Danny L,"Mar 11, 2016",5,python-network-data
It's very practical and accessible for quick comprehension. Love the narrative style of the professor!,By Elmira G,"Mar 02, 2016",5,python-network-data
Dr.chuck is the most awesome teacher! this course make everything related to Python and web so clear.,By 王嘉雯,"Dec 03, 2016",5,python-network-data
Excellent coaching & content. It would be great though if the contents where in python 3 instead of 2,By Mahesh,"Jul 23, 2016",5,python-network-data
"  Very applicable to real world development, but well thought out and executed for all levels to learn.  ",By Sylvia V,"Feb 07, 2016",5,python-network-data
"Great class for those of us who taught ourselves, but need more. Great range of exercise difficulty.",By Peter M,"Jan 20, 2016",5,python-network-data
Excellent Course for intermediate Python Developers. Really enjoyed it and definitely learned a lot.,By Aayush G,"Jan 16, 2016",5,python-network-data
Pretty great for understanding Python basics. Best way to start your Python or programming life. B|,By Lorenzo P,"Aug 03, 2016",5,python-network-data
Awesome course!I've learned a lot from this course! The tutor is amazing!I'll take the next course,By Hoang M T,"Dec 25, 2016",5,python-network-data
Fantastic! I've told anyone that will listen at my place of work that they should take this class!,By richard h,"Nov 30, 2016",5,python-network-data
Dr Chuck's instruction is clear and interesting. I have learned a lot of practical skills. Thanks!,By YANGFAN S,"Nov 13, 2016",5,python-network-data
"it's really a quite clear and excellent course, however a little easy~expect a much deeper course~",By 程鑫,"Oct 16, 2016",5,python-network-data
"One more great course on Python from Dr. Chuck. Thank you very much! I love this sirie of courses!

",By Oksana H,"Jul 15, 2016",5,python-network-data
"Very useful course, lots of new features, especially with GeoJSON data retrieving6 stars from 5 =)",By Dima S,"Apr 27, 2016",5,python-network-data
Chuck is awesome. This course is very interesting and he does a great job explaining the concepts!,By Szilvia K,"Mar 17, 2016",5,python-network-data
Another great course by Dr. Chuck. I enjoy  and appreciate his philosophical approach to teaching! ,By Cristian V Z,"Mar 14, 2016",5,python-network-data
Amazing... I just think that maybe the moderation of forum could be more flexible to share things.,By Tiago A,"Jan 27, 2016",5,python-network-data
Fantastic stuff.  Loving it.  Thank you so much for putting the effort into providing this course.,By Ehren R,"Jan 17, 2016",5,python-network-data
"Professor is really fun, and provide hight quality contents. Pretty easy for a beginner to learn.",By 胡思宇,"Feb 23, 2016",5,python-network-data
Dr. Chuck is amazing.  Best teacher I've had to date.  I would definitely recommend this course.,By Chester V I,"Dec 19, 2016",5,python-network-data
Very interesting and helpful. It equipts me with the very basic but useful knowledge for python.,By Sida Z,"Oct 24, 2016",5,python-network-data
I am learning very powerful tools for extracting web data. I love it and the professor is great.,By Issam K,"Aug 20, 2016",5,python-network-data
"introduce XML and json with REST, nice for starter, if you expect more, read more related books",By 马伟进,"Jan 19, 2016",5,python-network-data
Best course to learn the basics of accessing web data and professor chuck is lovable as ever!!,By Sandeep K,"Oct 12, 2016",5,python-network-data
"I would like to convey my thanks to the Professor , He thought the concept of python very well",By UDAYAKUMAR S,"Oct 08, 2016",5,python-network-data
I really like this course and how the lecturer presented the content in a very pleasing pace.,By Qi W,"Oct 09, 2016",5,python-network-data
"If Charles Severance jumped off a bridge, I would follow him; writing Python on the way down.",By David S,"Mar 07, 2016",5,python-network-data
I'm very satisfied with this course. The course material was good. I covered my expectations. ,By Eranga L D S,"Jan 21, 2016",5,python-network-data
Hands down the best python course I've come across. I look forward to completing this series. ,By M. P N,"Jan 18, 2016",5,python-network-data
This course sequence is one of the best. It really helps me to build up python from scratch. ,By Leihua Y,"Mar 08, 2016",5,python-network-data
It's an excellent course/specialization for a programming starter form Dr. Chuck.Really thx.,By Pan L,"Feb 24, 2016",5,python-network-data
"Dr. Chuck in one of the best profs I've ever had, even though I've never actually met him...",By Lance D,"Jan 23, 2016",5,python-network-data
"It is a really good course, the video classes are really clear and the topic is very useful. ",By Andres F A H,"Jan 09, 2016",5,python-network-data
Very simple and straightforward explanation. Dr. Chuck is wonderful at explaining concepts.,By Abhishek B,"Nov 21, 2016",5,python-network-data
Access the web is my pain point since I begin to learn Python. This course is very helpful.,By Hill,"Nov 20, 2016",5,python-network-data
"Very nice!  The tutor, with some humor, truly illustrates the concepts and ideas perfectly. ",By Kai W,"Oct 08, 2016",5,python-network-data
It's great with all the material provided free in the course. It's really a nice professor!,By Zihao M,"Feb 28, 2016",5,python-network-data
Very engaging instructor. Great pedagogy. Content of the course might be somewhat outdated.,By Daniel M,"Feb 07, 2016",5,python-network-data
"Excellent course, recommended for anyone who wants to build web applications using python.",By Sumit,"Jul 08, 2016",5,python-network-data
Beautiful Course!!!! Now I know what is the API and i can do something with it. Thank you.,By Evgeniy L,"May 27, 2016",5,python-network-data
Dr. Chuck continues to be an awesome teacher and makes programming understandable and fun!,By Noelle C,"Mar 14, 2016",5,python-network-data
"Great course explained in simple way.
Finally got a grasp of Regular Expression and Json.",By Luca,"Jul 30, 2016",5,python-network-data
Well taught with quiz and homework questions which give a decent check on your knowledge,By James E,"Dec 22, 2016",5,python-network-data
The best course for getting started with Python and thinking about computer programming.,By Leslie M B,"Jun 28, 2016",5,python-network-data
I can only recommend this course! The Professor is the coolest and explain all the stuff ,By Luis D B O,"Apr 29, 2016",5,python-network-data
Excellent course for learning the key basics to being able to interact with web objects.,By Alexander P,"Feb 21, 2016",5,python-network-data
i'm enjoying python and dr chuck's style of teaching more and more. thank you very much!,By Stanislav P,"Jan 05, 2016",5,python-network-data
very good lectures ...although I hoped some of the last lessons were in more detail ...,By wisam a,"Dec 13, 2016",5,python-network-data
Just great! I really likes assighnemts with API and I would like to practive them more!,By Daria A,"Oct 29, 2016",5,python-network-data
Great Course and Sir Charles Severance teaches in a wonderful way!  I love his teaching,By Rohit J,"Oct 13, 2016",5,python-network-data
because of the details covered in it. The way everything is taught through explanation.,By Viraj V K,"May 29, 2016",5,python-network-data
This course inspire me to think about what we can build to facilitate my work and life. ,By Sirisak L,"May 01, 2016",5,python-network-data
nice teaching ...started seriously considering other coursera courses after this course,By david l,"Feb 24, 2016",5,python-network-data
An excellent class.  I learned a lot that will be applicable in real-world programming.,By Andrea,"Feb 21, 2016",5,python-network-data
"I really like the simplicity of the overall program, makes it easy for even a beginner.",By Rimpy B,"Jan 17, 2016",5,python-network-data
Thank Chuck!Always wanted to get into Coding. Thanks to you I finally made the step :),By Felix G,"Dec 21, 2016",5,python-network-data
Great course.Great instructor!I now have great new data manipulation skills.Thank you!,By Jeff F,"Nov 22, 2016",5,python-network-data
Really well-structured course. Learned quite a lot. I simply love Dr.Chuck's Lectures.,By Lijo S,"Oct 29, 2016",5,python-network-data
great introduction course. I wish you offered more advanced courses in python as well.,By Ahmad M,"Apr 13, 2016",5,python-network-data
This course is good for both novice and expert in Python. Lots of new things to learn.,By Praveen K,"Jan 06, 2016",5,python-network-data
"Words cannot describe how useful this courses have been for me, 10 stars if possible!",By miguel o e,"Dec 22, 2016",5,python-network-data
"Very good!!! Dr Chuck is very good at teaching, and the homework design is fantastic!",By Deliang Y,"Nov 27, 2016",5,python-network-data
Fundamental Course for any web development using python. Chuck keeps you entertained.,By Aditya C,"Oct 04, 2016",5,python-network-data
One of the best courses that I've taken this year. The Ebook for the course is great.,By Mann L,"Sep 19, 2016",5,python-network-data
"A very good introductory course to learn web scraping. Awesome instructor, Dr. Chuck.",By Karan R,"Jul 14, 2016",5,python-network-data
Great contents and very simple presentation of materials that anyone can understand..,By Rajkamal K,"Jun 18, 2016",5,python-network-data
Excellent introductory course for python and web data with some really cool examples.,By Anand R,"Apr 10, 2016",5,python-network-data
awesome professor and course materials. Dr. Chuck explained the contents really well. ,By Yujie C,"Feb 19, 2016",5,python-network-data
I learnt so much in this course just as in all the previous courses.Thanks Dr. Chuck!,By Oluwabunmi M A,"Jan 04, 2016",5,python-network-data
"It's good to learn how to access web data including specifically html, xml and json.",By Shan J,"Jul 29, 2016",5,python-network-data
_(:3 」∠)_（用中文好了）这个章节字幕君牺牲了，全程英文，给我造成了一些困难，好在课程很基础，对于非计算机专业的人来说（比如我）已经足够了。老师还是一如既往的逗。,By Tiejun-Dong,"Jul 22, 2016",5,python-network-data
"very nice but since they never used a framework for python, that was disappointing.
",By rishi v,"Jul 12, 2016",5,python-network-data
Amazing. The concept was broken into logical unit which made it easy to understand.,By tushar s,"Feb 18, 2016",5,python-network-data
"Great course! Quizzes are fair,  assignments are perfect for learning the material. ",By Frank V,"Feb 05, 2016",5,python-network-data
Very interesting  course and manageable and understandable content and curriculum.,By Iavor D,"Feb 24, 2016",5,python-network-data
I've started using web crawling to manage my telegram channel.Thanks Dr. Chuck :-),By erfan,"Feb 01, 2016",5,python-network-data
An amazing course to learn how to program with Python accessing data from the Web.,By Octavio M,"Jan 17, 2016",5,python-network-data
perfect class，it teachs me a lot about data acquiration and analysis，thanks a lot,By MingChen,"Oct 11, 2016",5,python-network-data
Had no experience with access web data and this class made it clear how to do it.,By Joseph K,"Oct 04, 2016",5,python-network-data
Excellent course and excellent instructor. I highly recommend taking this course!,By Frederick J,"Aug 12, 2016",5,python-network-data
Dr. Chuck is an awesome instructor and the programming exercises are interesting. ,By Akhilesh R,"Feb 01, 2016",5,python-network-data
"Very simple, yet effective introduction for some useful tools. Thanks Dr. Chuck!",By Dennis G,"Dec 16, 2016",5,python-network-data
A great introduction course. However the assignments are not challenging enough.,By Rui P,"Aug 30, 2016",5,python-network-data
"An excellent course, not only the Python instruction but also the various videos",By Gregg H,"Jun 08, 2016",5,python-network-data
A great course. I have learned valuable skill which are applicable for research ,By Musalula S,"Nov 28, 2016",5,python-network-data
It was very insightful and useful.  powerful tool in a any data scientist's kit,By Karthik R,"Nov 08, 2016",5,python-network-data
"feeling so happy to keep moving in this class, really hoping to learn more! : )",By Yujia M,"Oct 15, 2016",5,python-network-data
太棒了！顺着系列课程学过来的第三门没有中文字幕有点吃力，也希望能贡献一下，准备去翻译一下这门课程的字幕。感谢 Dr.Chuck！会继续努力，完成整个系列课程。,By 张金妙,"Sep 23, 2016",5,python-network-data
Great introduction to know how to access Web Data through XML and JSON objects. ,By Esteban,"May 17, 2016",5,python-network-data
Lots of food for thought . Great piece of data rich lessons. Thanks Dr Chuck :),By Pratik S,"Apr 23, 2016",5,python-network-data
"
Very interesting. Has a lot of sense with the two previous courses. Fantastic!
",By Ricardo,"Jun 16, 2016",5,python-network-data
It's so much easier to learn more about python and data by taking this course.,By Danhua,"Feb 04, 2016",5,python-network-data
Great course that gives you an excellent insight into the world of Data Mining,By Ryan D O,"Jan 26, 2016",5,python-network-data
Very good presentation; takes small steps and shows examples of assigned work.,By Bob R,"Jan 16, 2016",5,python-network-data
This course taught so much more than just Python and so elegantly. Thank you.,By Ajay K,"Jun 01, 2016",5,python-network-data
Speaker knows how to explain complex stuff in easy language. Very good intro.,By Aleksandr S,"Feb 15, 2016",5,python-network-data
"Hi there!It was fun to learn python! Thank you for teaching.Best wishes,Denis",By Жильцов Д,"Feb 15, 2016",5,python-network-data
Super useful course! I really liked the style of teaching. Thanks Dr. Chuck!,By Frauke H,"May 30, 2016",5,python-network-data
All the best of REST and APIs seen through the eyes of Dr. Chuck and Python.,By Ian C,"Mar 08, 2016",5,python-network-data
"Really, very good Course; you can learn more more details about web services",By premamayudu,"Mar 03, 2016",5,python-network-data
  It is very good explained. Nothing more to say. Thanks for this good course.  ,By rbardaji,"Jan 27, 2016",5,python-network-data
Very much enjoying the course so far! Am glad this topic is so well handled. ,By Robin P,"Jan 02, 2016",5,python-network-data
"Who ever need a Guru to learn something new with Python , I recommend this.",By raja,"Oct 07, 2016",5,python-network-data
Many Thanks for Dr Chuk for presenting us the well crafted course. Kudhos!!,By Umesh,"Jun 22, 2016",5,python-network-data
Course helps all levels of students who wants to start coding using python.,By arun,"Jan 16, 2016",5,python-network-data
A great introduction about use python interface to get data from internet!,By Han C,"Dec 24, 2016",5,python-network-data
 Thanks for the clear explanation in the videos. Good course for beginners.,By Ranga R S,"Feb 29, 2016",5,python-network-data
"Great, great course.  It is an excellent way to jump into web programming.",By Farooq K,"Jan 29, 2016",5,python-network-data
"Excelent course, is a very good introduction to the web and api services.",By Giovanny M A,"Oct 08, 2016",5,python-network-data
Access web data is really a cool thing by using python and print it out .,By ZheAn Y,"Mar 24, 2016",5,python-network-data
Dr Chuck is scaffolding step by step your skills in python in a cozy way.,By Alvaro E,"Feb 26, 2016",5,python-network-data
Good class - estimated effort is appropriate - and the teacher has humor.,By Thomas H,"Jan 06, 2016",5,python-network-data
"Maybe homeworks are too easy, but they are concentrated on the course...",By Aleksandar R,"Oct 25, 2016",5,python-network-data
"More than what one will expect!Excellent Course!Thank You, Dr. Chuck. :)",By Arunava C,"Sep 07, 2016",5,python-network-data
Awesome experience. I would like to meet Dr. Chuck personally someday :),By Deepak W,"Jun 14, 2016",5,python-network-data
"nice course, awesome and interesting learning about the power of python",By Carlos E,"Oct 31, 2016",5,python-network-data
Fantastic course for people who'd like to work with database colection. ,By Ashraf A,"Oct 18, 2016",5,python-network-data
This course is much harder than the first two but you will learn A LOT!,By Hai Q P,"Jul 20, 2016",5,python-network-data
very useful course. Out of the whole specialization loved it the most !,By Ali R,"Jul 19, 2016",5,python-network-data
Third course in the specialization and it's only getting more exciting!,By Padma P M,"Mar 15, 2016",5,python-network-data
very easy to understand explanation. I am glad to learn from Dr. Chuck.,By MANOJ K,"Mar 11, 2016",5,python-network-data
Thank you so much for your lecture.I am so happy attending your course.,By Mohamad G,"Jan 24, 2016",5,python-network-data
Really grew an appreciation for Python after these courses. Thank you!,By Tyler W,"Dec 12, 2016",5,python-network-data
"This course has maintained its quality, I love it! Thanks Dr. Chuck!!!",By Sergio,"Oct 01, 2016",5,python-network-data
Very structured and comprehensive course. One of the best of coursera!,By Bastián A L,"Sep 25, 2016",5,python-network-data
This course is great for beginners and Dr Chucky is very good teacher.,By Jakub M,"Mar 24, 2016",5,python-network-data
Really funny way to learn the bases of internet programming in Python.,By Encho T,"Mar 20, 2016",5,python-network-data
Great course! I wish json and soa topics were explored in more detail.,By Raghad A,"Feb 27, 2016",5,python-network-data
"Very Good class, thanks for making this course available for the world",By Jose R Z,"Feb 17, 2016",5,python-network-data
The passion that Dr put in this curse is contagious! Excellent Course!,By Pablo D,"Jan 31, 2016",5,python-network-data
Very very good. I'm already recommending the specialisation to people.,By Nathan C,"Jan 30, 2016",5,python-network-data
Brief but very useful introduction to using Python to Access Web Data,By Farzaneh R,"Nov 05, 2016",5,python-network-data
It is really interesting course about web data and APIs! Really cool!,By Anufriev D,"Aug 28, 2016",5,python-network-data
Love the python specification so much and really make a lot progress.,By Siyang Z,"Feb 17, 2016",5,python-network-data
"A very clear, well structured course for learning some python skills.  ",By William J,"Feb 11, 2016",5,python-network-data
"Great tutorials, explanations, starting code samples and assignments.",By Ajit k,"Jan 18, 2016",5,python-network-data
Teacher is fun and very clear. Teaches each and every word he writes,By Khaled H,"Dec 25, 2016",5,python-network-data
"Great course, very interesting  and nice explanations from Dr. Chuck",By Sirak G,"Nov 13, 2016",5,python-network-data
"As per usual, it was a great course. Really opened up a whole world.",By Ivan H,"Nov 04, 2016",5,python-network-data
Very interesting ! The API part gave me a lot of fun. Thanks a lot !,By Olivier J,"Oct 13, 2016",5,python-network-data
Really useful to learn how to interact wit web resources from python,By Noah P,"Mar 01, 2016",5,python-network-data
"Excellent Course to know more about Python, XML, JSON, BeautifulSoup",By Saurabh J,"Jan 25, 2016",5,python-network-data
very great . the professor is very cute and has a very clear logic. ,By 杨薇,"Dec 03, 2016",5,python-network-data
Great course. Easy to follow with Dr Chuck leading the way. I would ,By Debra P,"Oct 27, 2016",5,python-network-data
This has been hugely helpful in my new informatics role. Thank you!,By Philip E D,"Aug 30, 2016",5,python-network-data
