reviews,reviewers,date_reviews,rating,course_id
Course was Excellent in terms of Theory and would be better with practical assignments w.r.to CI/CD real-time applications.,By Venkata N M,"Dec 09, 2019",4,uva-darden-continous-delivery-devops
"The material presented was outstanding, and Alex did a fantastic job presenting it. Sometimes I think I lost some of the key points that were being stated. I know that PowerPoint is blah and almost taboo for communicating ideas, but sometimes a good bullet list is a good thing. I want to be able to show up at an interview for a CI/CD position and be ready to evangelize the positives.",By Randal S,"Nov 01, 2019",4,uva-darden-continous-delivery-devops
"A good introduction to DevOps but I found the interviewees for week 4 to be light on insight, mostly just listing the technologies they use. Also I'm pretty sure there was a test question in week 2 on a subject that wasn't introduced until week 4 but you can always use the internet during tests to help you answer questions you don",By Stuart A,"Aug 06, 2019",4,uva-darden-continous-delivery-devops
" I found the course well structured and documented, giving a good overview of the CD and DevOps. The video/audio are of good quality, very intelligible.  There are interesting resources provided along the core course of each week",By David B,"Sep 21, 2019",4,uva-darden-continous-delivery-devops
très bon cours pour découvrir le monde de la livraison continue CD et de la livraison d'intégration continue CI avec l'explication du pipeline et des différents métiers autour de celui ci.,By Lionel H,"Sep 26, 2019",4,uva-darden-continous-delivery-devops
The course is a nice way to learn the foundations of DevOps. The interviews really helped to understand how it all takes place in the real world.,By Rafaela R M N,"Nov 22, 2019",4,uva-darden-continous-delivery-devops
The course covered ci cd pipelining with tools and examples.,By Basil P,"Aug 03, 2019",4,uva-darden-continous-delivery-devops
Very useful information to implement a CI/CD pipeline,By Sergio A M A,"Mar 10, 2019",4,uva-darden-continous-delivery-devops
Wonderful course to get insights on the Devops buzz.,By Anju K,"Sep 12, 2019",4,uva-darden-continous-delivery-devops
this is more of a management course for dev ops. ,By sooraj t,"Jun 01, 2019",4,uva-darden-continous-delivery-devops
Ideal for understand how the DevOps world works.,By Raul R,"Apr 25, 2019",4,uva-darden-continous-delivery-devops
Very close to my use in implementation approach,By Banpot A,"Nov 11, 2019",4,uva-darden-continous-delivery-devops
Devops 101. Good for a starter. ,By Immanueln N,"May 06, 2019",4,uva-darden-continous-delivery-devops
a lot of interviews,By Черёмухин А,"Nov 23, 2019",4,uva-darden-continous-delivery-devops
Very good course,By Jayaram P,"Sep 21, 2019",4,uva-darden-continous-delivery-devops
Excellent class. Reaches a good level of depth and detail while assuming no background in the subjects presented. Great instructor. Interviews to increase concrete examples are well done.,By MKAB,"Nov 06, 2019",5,uva-darden-continous-delivery-devops
"A great introduction to DevOps. Gives an overview of DevOps components, related processes and primary reasons for implementing DevOps. The course is mostly a conceptual overview and discussion of elements involved, thus no tool knowledge or hands-on necessary. If you have test or development experience a couple of the videos and examples will be trivial and can be enjoyed at 1.25 video speed. The quizzes were surprisingly good at verifying your understanding of the material and emphasize key points in the lectures. ",By Kim H,"Jul 22, 2019",5,uva-darden-continous-delivery-devops
"This course is very great when you are working in a CI/CD environment. This will help you understand the whole pipeline for SW deployment and how can you enhance or speed up the time of deployment. With all the techniques, learning, and new ideas, it is a better kick off for a newbie in the SW industry. Thumbs up for this course!",By Ivan L N,"Dec 02, 2019",5,uva-darden-continous-delivery-devops
"Nice DevOps Course. Explains the process in details with examples. gives you an idea on what next things you can do if you already using DevOps, else gives you a good understanding of it.",By Sumit K S,"Dec 23, 2019",5,uva-darden-continous-delivery-devops
The Lecturer was great in every step of the way. Explanations were very clear and concise. But I will encourage the facilitating of a practical and engaging project for a much more hands on approach. In General the course was great. I also enjoyed knowledge shared by allowing other professionals discuss how the manage the CI/CD in their various work places.,By Samuel A Y A,"Sep 26, 2019",5,uva-darden-continous-delivery-devops
"I was looking for something relatively non-technical, but helps understand at a high level what is needed before I can achieve ""CICD"" in my ops team which is a mandate handed to traditional ops. This course explains in a simple manner with some useful tools along the way, the steps, challenges and points you to the start line for your team. ",By Ernest S,"May 26, 2019",5,uva-darden-continous-delivery-devops
"Alex is great at explaining things and taking the curse off of some relatively complex topics. I knew bits and pieces of this already, but now I know how it all fits together better and have more understanding about the business cases for each component.",By Warren P,"Mar 03, 2019",5,uva-darden-continous-delivery-devops
"A general discussion about the role of DevOps and the Culture within the organization a ""Must see"" for any professional who is looking for a serious step into gaining velocity when building his product or solution",By Octavio L,"May 13, 2019",5,uva-darden-continous-delivery-devops
A very good introduction to DevOps. It was very well explained the fundamental aspects of CI/CD and the emphasis that was put on testing was very valuable in order to put focus on that part of the process. ,By Alfonso A M,"Jul 30, 2019",5,uva-darden-continous-delivery-devops
I've got to learn a lot on DevOps and CI/CD pipeline. Theory is clearly explained in short and to-the-point videos. The additional interviews tell stories of reallife practises.,By Paul v d M,"Sep 09, 2019",5,uva-darden-continous-delivery-devops
"Amazing details, views and insights. I learned a lot of how others do devops and what are the key factors for doing it well. The video quality could be improved a little.",By Sebastian B,"Nov 08, 2019",5,uva-darden-continous-delivery-devops
Very relevant topic and once again delivered in a very engaging and entertaining way. Alex Cowan rocks. Best facilitator of tech topics I have seen past 15 years. Thanks!,By Daniel S,"Jul 16, 2019",5,uva-darden-continous-delivery-devops
"This course definitely is timely and very helpful for everyone who are engaged in QA, Thanks to University of Virginia, you can earn a certificate.",By Yonas,"Apr 16, 2019",5,uva-darden-continous-delivery-devops
Excellent course. Good people giving interviews. Has really taken lot of effort to build this course and bring expert people for giving interviews.,By Neeraj K,"Jan 13, 2019",5,uva-darden-continous-delivery-devops
Excellent introduction course which is well delivered with interesting topics on the CI/CD Pipelines. Great interviews from expert individuals.,By Paul M,"Aug 27, 2019",5,uva-darden-continous-delivery-devops
Thanks for giving overview about  DevOps proess and the teams which are involved and their duties. Also came to know about CI/CD process.,By Phanindra K A,"Aug 30, 2019",5,uva-darden-continous-delivery-devops
Excellent course and subject matter. Alex is a great present and keeps it interesting and to the point. Can highly recommend this course.,By Chat D A,"Jun 17, 2019",5,uva-darden-continous-delivery-devops
"Its very much helpful in understanding the flow of testing and operations in a company, and sharing a real experiences by interviews  ",By Vinay K M,"Apr 03, 2019",5,uva-darden-continous-delivery-devops
"Easy to follow with a lot of practical advice. It also looks at the rational for doing DevOps, which is a useful refresher",By Dave F,"Nov 03, 2019",5,uva-darden-continous-delivery-devops
really helpful especially the interview with real first hand people working within Delivery and Devops team. Thanks.,By Chiara L G R,"Apr 08, 2019",5,uva-darden-continous-delivery-devops
It is very good for the beginner. A lot of info can be used to craft standard process for software development. ,By Mohamad S B S,"Dec 10, 2019",5,uva-darden-continous-delivery-devops
This is very good basic course. It provided me one stop to learn about all the major concepts/tools on Dev Ops ,By Gaurav G,"Oct 03, 2019",5,uva-darden-continous-delivery-devops
Amazing insights on what DevOps is and how it brings value to your product.Great course with great facilitato,By Amit S J,"Sep 23, 2019",5,uva-darden-continous-delivery-devops
"Although I did not paid for the certificate, I thought the subjects shown really good and well approached.",By Ruy F S d A,"Mar 26, 2019",5,uva-darden-continous-delivery-devops
Very Nice and informative course. Thanks Alex for the same. would like to do more courses on coursera,By GIRISH,"Sep 09, 2019",5,uva-darden-continous-delivery-devops
"All bases covered: theory, examples, tooling, case study interviews. Great introduction course.",By Marc H,"Jan 03, 2019",5,uva-darden-continous-delivery-devops
Good overview of CI/CD with practical examples as well as pointers on how to get started,By Peter V,"Mar 06, 2019",5,uva-darden-continous-delivery-devops
Great overview and also some deep insights into Continuos Delivery @ DevOps.,By Slavisa D,"Oct 06, 2019",5,uva-darden-continous-delivery-devops
"Nice course with in depth information , good examples of tools and phases.",By Reedam D,"Dec 06, 2019",5,uva-darden-continous-delivery-devops
It covers all the basics about DevOps with examples and tools.,By Boris M R,"Nov 19, 2019",5,uva-darden-continous-delivery-devops
"Excellent course with practical examples, and a  good teacher!",By Marlon,"Jul 23, 2019",5,uva-darden-continous-delivery-devops
Very good course and structure - well presented and delivered,By Neale C,"Jul 23, 2019",5,uva-darden-continous-delivery-devops
Very Good. It includes a practitioner to interact with.,By Limas B,"Mar 17, 2019",5,uva-darden-continous-delivery-devops
best course to understand CICD and devops basic,By Ritesh Z,"Jun 27, 2019",5,uva-darden-continous-delivery-devops
Was very useful to learn the benefits of CI/CD,By Subhash,"Sep 25, 2019",5,uva-darden-continous-delivery-devops
Great overview course and Alex was fantastic,By James W,"May 17, 2019",5,uva-darden-continous-delivery-devops
"Great learning, I learned a lot about CI/CD",By Varkhede S,"Nov 21, 2019",5,uva-darden-continous-delivery-devops
Awesome Professional Certificate course ,By Harish P,"Feb 14, 2019",5,uva-darden-continous-delivery-devops
Very well explained overall theory ,By Karolina W,"Nov 18, 2019",5,uva-darden-continous-delivery-devops
"It's a great course, thanks Alex",By Ahmed M E F,"Sep 06, 2019",5,uva-darden-continous-delivery-devops
Excellent course. Thank you Alex,By Warren L,"Aug 07, 2019",5,uva-darden-continous-delivery-devops
Amazing course. All concepts w,By Ragini B,"Nov 16, 2019",5,uva-darden-continous-delivery-devops
Very informative course for be,By Sumeet P,"Mar 18, 2019",5,uva-darden-continous-delivery-devops
Great intro into this space,By Terri-ann R,"Apr 25, 2019",5,uva-darden-continous-delivery-devops
As per my expectations,By Faran S,"Oct 07, 2019",5,uva-darden-continous-delivery-devops
Excellent course !,By Fabrizio D,"Aug 05, 2019",5,uva-darden-continous-delivery-devops
Recommended Course,By Theodorus W,"Feb 18, 2019",5,uva-darden-continous-delivery-devops
I like this course ,By Dubey A,"Feb 13, 2019",5,uva-darden-continous-delivery-devops
very good cource ,By Rosdalillah b M,"Nov 05, 2019",5,uva-darden-continous-delivery-devops
Amazing Course !,By Navdeep C,"Sep 05, 2019",5,uva-darden-continous-delivery-devops
very good course,By Mohamed A M,"Feb 24, 2019",5,uva-darden-continous-delivery-devops
useful,By Усик М А,"Feb 08, 2019",5,uva-darden-continous-delivery-devops
good,By MASOOTH A,"Jul 23, 2019",5,uva-darden-continous-delivery-devops
V,By koradedinesh@johndeere.com,"Dec 26, 2019",5,uva-darden-continous-delivery-devops
Thanks,By Nang M T A,"Oct 23, 2019",3,english-principles
"  This course was and still is a great start for individuals who want to start their teaching carriers. It contains amazing videos, readings and assignments. The missing 'STAR"" was for the peer graded assignments. Even though my assignments were graded in a short time by my friends and peers, others really had to wait a bit longer. But their assignments were graded finally. To sum up, I recommend you to enroll in this course as well as to the other five courses by AZU.  ",By Seddik B,"Nov 29, 2019",4,english-principles
"Thank you to the team for insightful learning - and for being such good teachers!You helped me deal with myths about teaching and specifically language teaching and inspires me to keep going. Your work is structured, well researched and yo are fund to watch Dr Dixon!Well done. ",By Johan H,"Jan 19, 2019",4,english-principles
"The course itself is informative and helpful and I liked the quizzes, the peer graded assignments seem erroneous and it takes a long time for your submissions to be graded by anyone. ",By Chloe B,"Aug 11, 2019",4,english-principles
Love the layout and that I can work at my own pace! I do not like that I have to wait on other people to grade my writing responses though. Other than that I have learned a lot! ,By Dorina P,"Dec 26, 2019",4,english-principles
I really enjoy the content of this course and the layout. The course is easy to follow and the layout makes it easy to stay on track. The course is fun and intriguing! ,By Jamie L D,"Aug 12, 2019",4,english-principles
Enjoyed the entire course and videos.  Very informative and entertaining.  I love the passion of all the presenters.  ,By Toyia B,"Aug 28, 2019",4,english-principles
"I totally enjoyed taking this course and unreservedly recommend to every English teacher, old and new.",By Okoye I N,"Mar 06, 2019",4,english-principles
Good course. I would have preferred some more depth on the topics covered for 5 stars.,By Gyorgy D,"Sep 24, 2019",4,english-principles
"The course is good; Little be over in acting, but I can understand why!",By Saif A J A,"Feb 10, 2019",4,english-principles
I really enjoyed it! I hope i can continue the other courses,By Rayyan B,"Apr 05, 2019",4,english-principles
如果试题都有答案让我知道我错在哪里就更好了。,By Yoyo,"Feb 15, 2019",4,english-principles
Still in progress,By Noluthando M,"Oct 02, 2019",4,english-principles
Great course!,By Sharon E L,"Feb 27, 2019",4,english-principles
Thank you!,By Cynthia L,"Jan 16, 2019",4,english-principles
A great course! It is a well planned and goes light taking into consideration that the learners work as teachers.  I have become a great fan of Dr. Dixon and hope to learn more in the modules to come.,By Srinivasan S,"Nov 30, 2019",5,english-principles
"Teachers should be aware of the basic language learning the understanding of basic techniques on how to make the meaning clear, how to help motivate students by improving teacher's talk, scaffolding and body talk. I like the use of metaphors all over the modules. New theories of learning like Vygotsky and Krashen of leaning zones and Glasser of intrinsic motivation. Teachers talk strategies of focusing on meaning using signpost expressions I learned a lot about acquisition versus learning and the two different modes of the focused and diffuse mode. I learned how to create and change the environment of learning. It was a good idea to talk about language as a stage with a relation of self-awareness and the affective filter . Good language learners of predicting using selective attention prepare, look ridiculous, practice, ask the question, take notes. learners need not just to learn, but how to learn. We faced the problem of time learning at schools. The importance of the role of teachers to empower students to go outside to the global community supported by successful teachers.The best expression for me when teachers represent the candle to enlight the learner's way.",By Hala L,"Aug 11, 2019",5,english-principles
"Great introduction to the foundations of language learning and teaching.  If you apply yourself in the course, you will gain a lot out of it!  (Use the learning strategies presented!) Taking notes and putting thought into the written assignments is worth it.  I finished the course quickly, and am walking away with a number of valuable insights.  I'm really looking forward to the second course.  The only thing I would improve is that I'd like to see other students put more effort into their peer reviewed assignments. Sometimes it seems like people just write whatever is on their mind and they don't support their opinions with course materials.  When students use course concepts to support their opinions, I have really appreciated their perspective and efforts to use what they learn to form answers to the questions. ",By Aly C,"Aug 16, 2019",5,english-principles
"Was quite useful in setting the ground for the teachers to take a deeper look into the theoretical foundations of language teaching and their practical applications. The course infact gave insights into how teachers should handle their classes as well as  to what extent to shoulder their responsibilities as teachers.In fact, I was a bit surprised when the Dixon advised not to assume too much responsibilities, but then got to understand how doing that affects teachers in the long run, and results in burn outs. Thanks to the instructors of the course.",By JayaKumar K,"Jan 04, 2019",5,english-principles
Teach English Now! Foundational Principles is a great informative course.  The self-paced style allowed time to focus on content where I needed to gain more skills.  The instructors are pleasant and enjoyable to watch.  The readings are fun and interesting.  The constructive feedback I received from my classmates has improved my writing skills.  The required reviews prepared me for grading students' work in the classroom setting.  I highly recommend this course to anyone considering the ESL / TEFL / TESOL Teaching profession.,By A P,"Nov 16, 2019",5,english-principles
"Although it was an introductory course, the foundational principles were very helpful, even as an experienced teacher.  Because I did not have any formal training in education (i.e. did not major in the education field), the principles taught offered a lot of insights into why I have been doing what I did in the classroom and why I was trained in particular ways of teaching.  This is a great course to start the TESOL certification process or to see if this is what you really want.",By Francis Y,"Oct 19, 2019",5,english-principles
"Thank you for this help on teacher/student relations; sharing the importance of practice, helping students feel smart, relating teaching experiences to others, and stressing how hard it is to perform something new.  This class has helped me with my teaching practice, to make certain my classroom is more of a co-op with students.  Dr. Dixon is so engaging as a teacher and mentor, I'm now going to search for his books to further learn his techniques to help develop mine.",By Steven D J,"Sep 29, 2019",5,english-principles
"The videos are very well done and the course material was a good start to learning Teaching English as a Second Language theory and foundations.  There is some delays in waiting for peer reviews and to be able to review others work which can affect your timeline and goals, and peer reviews can be unfair and there seems to be no recourse to challenge them, but the assignments are simple and you can just re-do them and get different peers to grade you which worked fine.",By Kirsten K,"Nov 16, 2019",5,english-principles
"I found the course particularly exceptional and exciting as the things that were taught and how they were taught, was the first of its kind in my experience of traditional learning. I believe second language is one of the most difficult things to teach. Our teachers in the course, by way of teaching the modules taught us techniques of HOW language should be taught. I'm looking forward to learning more from them in the following courses.",By Roohi R D,"Oct 14, 2019",5,english-principles
"I learned a lot about the theories behind language acquisition from Krashen. Dr. Dixon enthusiastically explains the concepts fo ""teacher talk"", ""elaboration"" and more, in the context of teaching languages.The course checkpoints aren't tedious like in other courses, they just check for the essential parts and the elaborations are left for assumptions about language learning explained in videos as assignments.",By Carlos G H C,"Feb 24, 2019",5,english-principles
"This course was by far the most engaging introduction to teaching ESL that I’ve ever come across. The structure (short lectures interspersed with assessments) meant that information was provided at the optimal level or ‘sweet spot’, and Dr Dixon’s humorous anecdotes made the course fun. The two aspects motivated me to complete the course - in flying colours to boot! I can’t wait to start the next subject! ",By Aya K,"Jun 12, 2019",5,english-principles
Excellent!! A wonderful TESOL course for any one who dreams of becoming a great teacher someday!! It grasped my attention since the very first moment I started watching the first lesson. All the classes by Dr. Shane Dixon are quite interesting and enriched with a lot of pedagogical tips to teach better English language. Congratulations for ASU university and all the team behind this amazing course!!,By Lindemberg P d S,"Apr 24, 2019",5,english-principles
I was glad to have an opportunity to enrol in this course and it gave me a truly important experience and useful knowledge. It was rather interesting and exciting to work on peer-graded assignments and I would be glad to continue working hard on my road through TESOL certification from Arizona State University. Let me express sincere gratitude for your work on this course. Let’s keep going! ,By Sikorska A ,"Dec 24, 2019",5,english-principles
"Amei o curso! Mesmo sendo um curso online, me senti muito próxima dos professores. A metodologia usada foi incrível, trazendo metáforas para nos ensinar técnicas para sala de aula. Simplesmente maravilhoso! Acredito que poderia ter mais atividades para praticarmos o que aprendemos, porque eu sou uma pessoa que para gravar preciso praticar, então senti falta de um pouco mais de exercícios.",By Camila N N D,"May 07, 2019",5,english-principles
"Great foundation to teaching indeed. Thanks. As warm language and the tilt of warm language and metaphors was greatly explored to make content sticky in our brains. Great job, as MuD worked out. Language is like a cake, a camera, basketball,a door, the students are young birds, , teacher a couch, a candle and so more. Keep the light (students) remain ignited. Thanks alot",By KIYINGI I,"Nov 19, 2019",5,english-principles
"This is an excellent course. It helped me a lot by teaching me a lot of basic principles about teaching that I didn't know. I think that the information given in this course is key to understand the role of a teacher and stay motivated, so we can help students learn and develop the best they can. I'm completely satisfied with this course and I recommend it 100 percent.",By Guillermo A M L,"Feb 20, 2019",5,english-principles
"A very significant course for all ESL teachers, even if you have many years of teaching experience it really shed the light on core concepts that you may have forgetten. I really enjoy taking this course; it has ignited mine motivation and has awaken me to try new ways and techniques in my career, thanks to the wonderful instructions provided by Dr. Shane.",By MANAL A L,"Nov 04, 2019",5,english-principles
Consistency is clearly visible in the way the lecture is structured and delivered. Use of Metaphor helped in understanding the terms even better. Peer-graded assignment challenges the learner in bringing out the best in them. Congratulations to the entire team for the effort and wishing them to keep doing in future. Thank you.,By Bhuvani G,"Nov 13, 2019",5,english-principles
"It's a wonderful course for English teachers and people who want to become an English teacher. This course has a logical and understandable structure, interesting tasks. I've got a lot of interesting and useful information. I can apply the acquired knowledge in my work. It's  sVery inspiring course. I like it very much.",By Серова М М,"Sep 22, 2019",5,english-principles
"Very enlightening, and easy to follow.  I've taught English to non-English speakers, and wish I'd had a course like this beforehand!  Learned many helpful principles.Was also quite encouraged to learn that (research shows!) that one can learn a new language at any age, provided you use effective acquisition techniques.  ",By Kaye M,"Sep 30, 2019",5,english-principles
"Great course! The videos were done in such a way that made the information interesting to learn and easy to grasp. I really enjoyed how Dr. Dixon wasn't afraid to make himself look ridiculous to make meaning clear, as he teaches us to to. I also enjoyed the supplemental literature on the theories we were introduced to.",By Jessica I,"Jan 02, 2019",5,english-principles
"This was, hands down, the most motivating course I've ever taken! Its
structure was clear, the assumptions made me reflect on many aspects of
language teaching and the videos with the metaphors were simply delighting! I’m
looking forward to start the second one of the series. I recommend it to all
language teachers.",By Renata A,"Jul 29, 2019",5,english-principles
"Vry happy to have signed up to this course, I found it to be very complete: I updated concepts I was already familiar with, learned new ones, shared input with other students taking the course, and enjoyed the positive, enthusiastic approach of the teachers. Looking forward to taking other coursework from them.",By Cindy E R,"Feb 19, 2019",5,english-principles
"i have finished the first specialization and certainly will continue for the next one , i send you this to express my profound thanks for the the people in charge of this amazing website , as well as to our professor Mr DIXON , a special thanks also to my colleagues for their reviews and precious advices.",By Idhmed h,"May 02, 2019",5,english-principles
I have taken a TEFL course previously and can confidently say that this course has taught me so much more in just the foundational principles. The teachers are engaging and have created thoughtful material. I have enjoyed all the lessons learned so far and look forward to the second part of the course.,By Rachel W,"Apr 29, 2019",5,english-principles
It was a good introduction to foundational principles of English teaching. Definitely the other courses in the certification need to be taken in order to get the full benefit of the information given. It really is meant to be a jumping off point to learn and implement other more teaching techniques.,By Abigail C,"May 29, 2019",5,english-principles
"As an English teacher, I would recommend this course to each person who is interested in making impact in the lives of your ESL students by going deeper pedagogy of ESL teaching. I learnt the practical aspects of many pedagogical concepts. Our instructor, Dr. Shane Dixon is an amazing teacher. ",By Seema D,"Feb 22, 2019",5,english-principles
"This was a wonderful course which far exceeded my expectations.  I actually looked forward to each lesson, and I am motivated to continue on to get my TESOL certificate through Teach English Now.  Dr. Dixon and team definitely practiced what they preached by  keeping it fresh and interesting.",By Kristen V,"Aug 09, 2019",5,english-principles
Hello friends. I just started my learning after a nice gap of years and i thought to give it a try and i am happy to say that i could do it as the course is not that tough and very understandable and more over you get to read so many reviews. I really enjoyed completing the course. Thankyou. ,By Annie r,"Apr 26, 2019",5,english-principles
"i really enjoy this course because the two instructors use active body languages and changeable tones and expressions to deliver, which makes this course interesting, and perfectly coherent with what they are teaching!_how to teach English. thank you all for this wonderful course!!!!1",By Ruxue S,"Sep 18, 2019",5,english-principles
Thanks to all the professors and Coursera who made it possible for us to learn while being on distance! It is an amazing opportunity and experience! Thank you very much for sharing your knowledge and time!I have enjoyed this course very much! I am looking forward for another one!,By Svitlana G,"Oct 19, 2019",5,english-principles
"Hi, there. I found this ""Teach English Now"" course on foundation principles to be great in every way. Not only was it enlighting and, full of information but, it also shows how one can become an effective language teacher. Thank you Shane, and, the rest of your team too. ",By sean,"Jun 29, 2019",5,english-principles
"I was VERY happy to be a student of this course, because to study for getting TESOL was my long-term dream. I never thought that it will be possible in my life and, especially, in my provincial town.  But with coursera this miracle has happen! Thank you so much!",By Ester A,"May 24, 2019",5,english-principles
"I learned so much. It was more than what i expected. The courses are well organised and informative. I love the videos and the fact that there is a summary at the end of each module. Also, Taking several quizzes help you retain what you learned. I loved it!",By Ngwalem B N,"May 28, 2019",5,english-principles
It was interesting and fun! I like Dr Shane's presentation method to draw the attention of learners. He articulate and express really well! They kept each lesson short and simple so that we don't lose our interest or focus. Had a really fun time learning!,By Zhi L Y,"Aug 28, 2019",5,english-principles
"The best course I have ever taken in my life. Because I learned how to learn in English through all years of my life, but no one has taught me how to teach in a proper way and teach in different ways. this course helped me to make my dreams come true. ",By Khalat A,"Jul 08, 2019",5,english-principles
"This is absolutely a wonderful course, fun and informative. I look forward to each week because I know that I will receive a wealth of valuable instruction, that will serve me so well as a future ESL teacher. I am thrilled to have found this course!",By Paula G,"May 21, 2019",5,english-principles
Thank you indeed. I am going through the whole three courses of TEN! for the second time before moving onto Capstone project and still can find new ideas and I am kept motivated. I have learnt more from your courses than in five years at university.,By Jana V,"Feb 07, 2019",5,english-principles
"I am very grateful for creating this course. It helped me to broaden my understanding of teaching process, to find out new techniques and methods and to get inspiration and motivation. I can't wait getting my students ""out of the classroom door"":)",By Kateryna M,"Mar 18, 2019",5,english-principles
All is excelent ! All matherial  help us understand foundation principles for tought in cllass! Thank for this shans AZU! Thank all people who involwed in this process!! Becouse all matherial create for understand and use in real life!Thank you!,By Оля М,"Nov 04, 2019",5,english-principles
"hello my name is Muhammed Azzouz ı am happy that i have compleated the first level in this course .This course was exciting.
This is a very useful course as I begin my studies to prepare to teach English abroad.
thanks my teachers.",By Muhammed A,"Nov 04, 2019",5,english-principles
Great course for the present or teachers to be. Valuable both practical and theoretical parts of the course.  A source for a teacher to re-evaluate himself and possibly change or revise his/her approaches to teaching a language.,By Žygimantė N,"Sep 11, 2019",5,english-principles
This is a great introductory course.  It includes a good amount of information that is explained in ways that are easy to understand and remember.  I look forward to continuing this course and earning my certificate.  Thank you!,By Angelina D,"May 04, 2019",5,english-principles
"I learned so much so quickly!  I am more of a visual learner, so I'm so grateful for the captions.  I listened to the videos then was able to go back and re-read everything and really acquire the knowledge.  Beats taking notes!  ",By Lynn E K,"Aug 24, 2019",5,english-principles
"I really like this series.  It was extremely information, and great as a review.  I an supposed to be able to teach second language learners according to me credential, but I don't know.  This makes me feel better prepared.",By Regina J,"Nov 15, 2019",5,english-principles
I am very glad that I was able to finish this course. It will definitely help me a lot when teaching English to my learners here in Japan. I aim to acquire the TESOL Certificate so I'll do my very best! Thank you so much!,By Spica R M N,"Feb 15, 2019",5,english-principles
I enjoyed how they showed examples and explained in detail teaching techniques. I am very excited to continue exploring these tactics and reaching out to students to be able to teach them in the best possible way I can.,By Erica M,"Jul 25, 2019",5,english-principles
"So far, I have finished most of the first of the courses.  I have fully enjoyed it.  The only issue so far is that there are not always enough peer responses to respond to when I am finished and ready  to move on.",By Sue J D,"Jan 10, 2019",5,english-principles
"It's  a wonderful journey of learning  through beautiful parks , along the river banks ....We will reach destination without sweating and getting tired on the contrary , enjoying ourselves each and every steps.",By Mohammed M U,"Sep 11, 2019",5,english-principles
"It was a great review for what I had learned at CELTA course.  It was a bit too easy for me, but if you are thinking about teaching, it will be a good opportunity to know what teaching is.  Thank you very much!",By Rieko G,"Sep 02, 2019",5,english-principles
Thank you very much for the great course! It was very interesting and useful. Teachers were excellent! I enjoyed every second of the videos. I would highly recommend it to those who are going to teach English. ,By Vera K,"Oct 07, 2019",5,english-principles
A great class: I had the chance to explore the different techniques and methods to teach English and get a glimpse on the subject. I highly recommend this class to anyone starting out with language teaching.,By Roua K,"Jun 24, 2019",5,english-principles
Teach English Now! Foundational Principles start students interested in teaching English on the road to a successful career.  The format is easy to follow with quick written and multiple-choice assessments.  ,By Cheryl M,"Oct 13, 2019",5,english-principles
"It is a great course for ESL teachers, I reach english online in Russia, in english school. This course helps me to organise all my knowledge and revise everything I know. The teachers are great as well!",By Anna F,"Oct 21, 2019",5,english-principles
This is such an excellent course. I've already learned so much but it's been completely painless!  I can't wait to continue!  Thank you for putting this together in such a memorable and entertaining way!  ,By Rebecca C,"Oct 02, 2019",5,english-principles
such an amazing course to get started with am currently an EFL teacher here in Mexico am willing to get m TESOL from ASU THANK YOU SO MUCH FOR ALL THE SUPPORT I WILL RECOMMEND THIS COURSE 100 percent...,By Sergio A R ,"Dec 19, 2019",5,english-principles
This course gives information in very comprehensive bits. They are perfect and very logical. Visual aids make education extremely comfortable. And the format is also very convenient. I am very thankful. ,By Pechenina E,"Nov 29, 2019",5,english-principles
Great course. For me it became clearer how to teach and improve my teaching skills. Dr. Shane Dixon really encourages his stidents. Highly recommend the course who is interested in English teaching.,By Barskaya M,"Feb 01, 2019",5,english-principles
"This course and all the materials included in it are awesome! I have learned so much from the videos by Dr. Dixon, who has provided me with a lot of input for research! I'm glad I could finish it!",By Lissandro F,"Dec 27, 2019",5,english-principles
  Thank you very much for this course and brilliant teachers! This is a very useful course as I start  my studies to prepare to work in New Zealand.  I look forward to the next course in the series.  ,By Osborne M I,"May 21, 2019",5,english-principles
"You have learned a lot of skills, the most important of which is knowledge acquisition, and the teacher must be representative but not representative and the teacher must not burn and continue",By Ghadeer t,"Dec 04, 2019",5,english-principles
I appreciate this foundational  principles which open my mind to get the best from the learners by given them a functional right in the classroom which makes learning more FUN and interactive. ,By Mary M,"Feb 11, 2019",5,english-principles
It's really well made. I love the graphics and how the main speaker is so engaging. His energy makes me want to learn more. That's the type of environment I'd like to create for my students. ,By Marina F,"Mar 03, 2019",5,english-principles
This was a great introduction into the principles of language learning and several strong techniques that can be utilized to be the best instructor possible. Thoroughly enjoyed this course!,By Lauren B,"Aug 05, 2019",5,english-principles
"It's good way to learn the principles of teaching English. As an English Language Teaching student, it helps me a lot in my classes. With spaced repetition, I can also recall information.",By Can K,"Oct 14, 2019",5,english-principles
The amount of new things and information I have learned from only part 1 is indescribable !! I totally lovvveeed it and I definitely am looking forward to taking the remaining 3 parts ^_^  ,By Doaa A M,"Mar 11, 2019",5,english-principles
It has been really beneficial and I have learned a lot of techniques that I will be able to use with my students in the classroom. The lecturers have been really energetic and inspiring.,By Mohamed S E,"Dec 12, 2019",5,english-principles
I enjoyed taking this course. It was my first experience with an online course and it went smoothly. I am looking forward to completing all levels in order to get my TESOL certification.,By Ana F C,"Nov 28, 2019",5,english-principles
