Course_ID,Course_Name,Category,Duration (hours),Enrolled_Students,Completion_Rate (%),Platform,Price ($),Rating (out of 5)
5629,Course_5629,Programming,93,339,59.64975,Udemy,55.09657,4.917469
5630,Course_5630,Finance,93,1023,61.79897,edX,184.57408,3.7858477
5631,Course_5631,AI,91,3234,89.22054,Udemy,187.17014,4.1959114
5633,Course_5633,Programming,32,2309,51.55135,Udemy,132.99956,4.66859
5634,Course_5634,AI,74,1308,59.32522,Udemy,76.59877,3.0236585
5635,Course_5635,Office Tools,55,4045,54.94974,edX,119.11592,4.043784
5639,Course_5639,Data Science,87,2725,96.39927,Udemy,73.19562,4.1402545
5640,Course_5640,Business,91,973,98.08075,LinkedIn Learning,61.952984,4.3180456
5641,Course_5641,Technology,79,1839,75.36839,edX,13.666661,4.217091
5642,Course_5642,Technology,25,4088,99.00998,Udemy,178.72421,3.0954208
5643,Course_5643,Business,83,4732,92.82581,LinkedIn Learning,15.087302,4.1175313
5644,Course_5644,Programming,89,2752,83.24859,edX,177.08763,3.489288
5645,Course_5645,Data Science,80,1228,73.70984,Udemy,102.26937,4.743585
5646,Course_5646,Technology,97,3264,71.71869,LinkedIn Learning,100.39151,3.330431
5647,Course_5647,Programming,88,4429,54.600525,Udemy,183.61879,3.5980384
5648,Course_5648,Programming,71,3680,83.188095,Udemy,35.86683,3.448943
5649,Course_5649,Finance,34,4277,61.319225,LinkedIn Learning,60.196606,3.0713363
5650,Course_5650,Business,77,4288,55.079517,Udemy,20.28772,4.1851916
5653,Course_5653,Data Science,61,494,78.052605,edX,189.11,3.294676
5655,Course_5655,Marketing,38,2847,61.265396,Udemy,39.950108,4.5770993
5656,Course_5656,Marketing,94,3653,55.561245,edX,89.43376,3.2270982
5658,Course_5658,AI,25,3509,53.874916,LinkedIn Learning,38.279045,3.6716094
5660,Course_5660,Programming,86,4668,77.26134,LinkedIn Learning,158.80688,4.129104
5661,Course_5661,Business,54,1028,86.44133,edX,114.55768,4.2391396
5662,Course_5662,Programming,73,1411,66.780624,edX,49.77038,3.5241745
5663,Course_5663,Finance,15,4398,95.00981,Udemy,117.23855,4.5060506
5667,Course_5667,Finance,43,3018,69.70792,LinkedIn Learning,112.82706,3.638434
5668,Course_5668,Programming,35,844,90.77377,edX,61.54239,3.6389246
5669,Course_5669,Technology,49,3163,58.01787,Udemy,32.143375,4.881174
5670,Course_5670,Business,53,2414,98.1027,LinkedIn Learning,78.99859,3.27736
5671,Course_5671,Data Science,81,3211,95.66775,Udemy,125.036995,4.589564
5672,Course_5672,Office Tools,65,1753,50.785957,LinkedIn Learning,116.96257,4.60804
5673,Course_5673,Marketing,96,3415,58.78428,edX,154.46146,3.8057845
5674,Course_5674,Data Science,42,1966,66.419914,Udemy,91.36522,3.539829
5675,Course_5675,Business,22,3298,81.80123,edX,146.6463,4.810007
5676,Course_5676,Data Science,28,3665,61.476242,Udemy,170.0667,4.7328725
5677,Course_5677,Technology,58,2805,76.036026,edX,126.37999,3.629703
5678,Course_5678,Data Science,96,3044,85.342766,LinkedIn Learning,120.9247,4.320345
5679,Course_5679,Office Tools,46,4271,64.52636,Udemy,75.51304,3.7449849
5680,Course_5680,Marketing,99,1131,53.875854,Udemy,48.186047,4.4685965
5681,Course_5681,AI,46,4600,54.077194,Udemy,85.945305,4.589714
5685,Course_5685,Business,93,2571,51.17426,Udemy,158.39096,4.2749825
5687,Course_5687,Marketing,67,460,74.01277,edX,174.87712,4.392454
5688,Course_5688,Business,76,971,70.57377,edX,183.37598,4.641116
5689,Course_5689,Design,75,4712,69.5833,LinkedIn Learning,50.30104,3.429007
5694,Course_5694,Design,50,1483,95.426605,edX,44.43768,4.691786
5697,Course_5697,AI,62,2769,97.80836,Udemy,137.82788,4.110951
5698,Course_5698,Programming,73,874,52.525146,LinkedIn Learning,166.62834,3.1820302
5702,Course_5702,Design,32,2413,59.256145,edX,89.09518,3.410409
5703,Course_5703,Finance,23,4547,78.122,Udemy,53.12441,3.5113897
5704,Course_5704,Data Science,13,2877,76.61686,LinkedIn Learning,131.73265,4.2622437
5705,Course_5705,Business,15,4369,99.293465,LinkedIn Learning,86.12129,3.5360928
5706,Course_5706,Programming,37,2105,53.115784,LinkedIn Learning,123.46473,3.4521003
5707,Course_5707,Data Science,18,1035,55.568146,edX,164.11284,4.832125
5709,Course_5709,Programming,64,4034,53.650364,LinkedIn Learning,103.54384,4.6809154
5710,Course_5710,AI,31,1021,53.356297,Udemy,161.42917,4.6496744
5712,Course_5712,Technology,90,3493,74.012535,Udemy,170.85591,3.2598915
5713,Course_5713,Design,57,1718,52.17127,LinkedIn Learning,158.3673,4.4529996
5714,Course_5714,Design,37,3228,91.833824,edX,115.70854,4.9948645
5715,Course_5715,AI,27,283,97.70588,LinkedIn Learning,65.393974,4.5370083
5717,Course_5717,AI,53,4383,66.31166,Udemy,147.72229,4.25077
5718,Course_5718,Finance,68,802,54.37672,edX,114.31305,4.4264417
5719,Course_5719,Marketing,35,3104,72.01572,Udemy,196.58464,3.5309203
5720,Course_5720,Technology,41,4507,59.859524,Udemy,44.322773,4.522883
5721,Course_5721,AI,83,3948,94.4092,edX,40.241352,3.3365562
5722,Course_5722,Office Tools,78,3263,91.040886,Udemy,68.22546,4.759375
5724,Course_5724,Technology,96,2194,82.476295,LinkedIn Learning,16.676924,4.8217444
5726,Course_5726,AI,76,4442,67.097015,LinkedIn Learning,29.295803,3.1772227
5727,Course_5727,Design,97,1056,80.30111,Udemy,181.20909,4.4387174
5728,Course_5728,Business,40,4508,58.51346,edX,44.215836,4.16731
5729,Course_5729,Office Tools,98,3115,88.27545,edX,195.35936,4.9503107
5730,Course_5730,Programming,29,4581,79.827675,LinkedIn Learning,137.73477,4.3883114
5732,Course_5732,Business,24,804,89.44314,Udemy,192.64207,3.636442
5733,Course_5733,Technology,11,1677,82.715775,LinkedIn Learning,48.79699,3.6572628
5736,Course_5736,AI,37,3770,81.47677,Udemy,22.6032,4.856526
5738,Course_5738,AI,30,861,76.296104,edX,28.335152,4.423306
5740,Course_5740,Technology,22,3330,50.71331,Udemy,144.42021,4.7196474
5743,Course_5743,Finance,16,2087,61.12022,Udemy,167.28369,3.0181518
5744,Course_5744,Business,68,2708,51.063953,edX,69.39536,4.4027843
5745,Course_5745,AI,89,4712,67.29694,LinkedIn Learning,127.82933,3.9140272
5746,Course_5746,AI,55,649,62.84816,Udemy,166.04092,4.4672933
5747,Course_5747,Finance,73,4432,62.770668,LinkedIn Learning,64.021324,4.760766
5748,Course_5748,Marketing,44,4217,75.97478,edX,145.35284,4.8062615
5749,Course_5749,Office Tools,86,2833,96.320045,Udemy,173.01245,3.076188
5750,Course_5750,AI,17,4537,74.56893,LinkedIn Learning,26.075459,4.4187813
5751,Course_5751,Marketing,63,1822,84.18428,edX,133.18745,4.360189
5753,Course_5753,Office Tools,53,674,65.60536,LinkedIn Learning,123.29478,3.4021554
5754,Course_5754,Business,96,493,53.905537,Udemy,102.31525,3.7205656
5755,Course_5755,Finance,11,3297,74.11493,LinkedIn Learning,175.7285,3.650405
5757,Course_5757,Programming,61,4110,75.48653,edX,146.89676,3.7975798
5758,Course_5758,Finance,46,2102,76.57536,LinkedIn Learning,78.065414,3.3104208
5759,Course_5759,Office Tools,75,4569,52.432495,Udemy,31.518682,3.6804018
5760,Course_5760,Marketing,88,1829,76.04435,edX,189.30453,4.2782884
5761,Course_5761,Design,70,869,53.788406,LinkedIn Learning,18.79437,3.2433362
5762,Course_5762,Technology,32,3360,94.37978,LinkedIn Learning,69.45017,3.1174088
5763,Course_5763,Marketing,48,4678,82.60399,edX,121.81746,4.8916383
5764,Course_5764,Marketing,13,2981,51.44875,LinkedIn Learning,64.99389,3.951072
5765,Course_5765,Marketing,99,1214,76.67998,Udemy,37.3404,4.1062617
5766,Course_5766,Design,26,4192,93.637314,edX,168.21213,3.4056973
5767,Course_5767,Programming,66,2868,66.543564,LinkedIn Learning,168.41289,3.339621
5768,Course_5768,Business,23,3735,84.619896,Udemy,133.01424,4.073672
5769,Course_5769,Business,38,3081,76.50681,edX,67.007996,3.3412397
5770,Course_5770,AI,99,4829,73.384514,LinkedIn Learning,92.801346,3.582593
5771,Course_5771,Business,66,4976,50.3089,LinkedIn Learning,144.75357,3.926407
5773,Course_5773,Finance,35,3609,75.00558,edX,172.53117,4.3055887
5776,Course_5776,Finance,90,3904,76.75364,LinkedIn Learning,152.8758,4.443198
5777,Course_5777,Business,53,2953,78.950165,Udemy,198.51013,3.199253
5780,Course_5780,Business,36,835,92.27177,LinkedIn Learning,159.70163,4.008188
5781,Course_5781,Office Tools,84,4478,89.963844,Udemy,126.08631,3.245486
5782,Course_5782,Programming,16,3699,91.11062,LinkedIn Learning,198.36067,3.7016134
5783,Course_5783,Finance,43,2508,72.84253,Udemy,150.73143,3.3550708
5784,Course_5784,Design,89,3109,54.66229,edX,166.3445,3.9162626
5785,Course_5785,Technology,58,4885,72.084,LinkedIn Learning,97.97831,3.866146
5787,Course_5787,AI,48,3647,73.32039,edX,73.75903,4.802797
5788,Course_5788,Finance,40,3535,97.373726,edX,54.62209,4.432414
5789,Course_5789,Design,45,4688,96.65821,Udemy,23.50148,4.257937
5790,Course_5790,Design,55,3851,99.28315,Udemy,70.55719,3.8428206
5791,Course_5791,Technology,67,284,82.53936,edX,66.32184,3.1067722
5792,Course_5792,Data Science,56,4017,51.47179,LinkedIn Learning,91.795715,4.86147
5793,Course_5793,Design,63,4105,91.90486,LinkedIn Learning,166.59714,4.2993827
5795,Course_5795,AI,65,4110,79.83453,LinkedIn Learning,51.122616,4.994733
5796,Course_5796,Finance,22,1612,51.023514,edX,17.344479,3.473882
5797,Course_5797,Technology,20,3846,54.154488,LinkedIn Learning,194.41632,4.4223413
5798,Course_5798,AI,92,3561,72.12507,Udemy,179.76244,3.9651475
5799,Course_5799,Business,90,4618,62.148613,edX,39.7329,4.31752
5801,Course_5801,Office Tools,11,1025,50.752636,edX,162.87254,4.6575236
5803,Course_5803,Business,70,1975,73.136185,Udemy,13.86871,4.1507707
5805,Course_5805,Programming,91,1992,81.92424,edX,38.390198,4.172523
5806,Course_5806,Marketing,72,2108,96.01944,LinkedIn Learning,177.8694,3.099092
5807,Course_5807,Office Tools,51,957,69.25646,LinkedIn Learning,178.59462,3.4078796
5808,Course_5808,Data Science,71,3185,88.63361,LinkedIn Learning,169.88898,3.7962744
5810,Course_5810,Marketing,95,1376,65.40589,Udemy,60.270145,3.0490458
5811,Course_5811,Office Tools,69,2554,66.7344,Udemy,28.207945,3.3782194
5812,Course_5812,Business,14,729,90.94412,Udemy,196.52922,4.9496875
5813,Course_5813,Technology,14,1861,54.833187,edX,46.967403,3.1767452
5814,Course_5814,Office Tools,70,2781,58.690395,edX,192.62419,4.615307
5818,Course_5818,Office Tools,20,3458,65.79025,Udemy,77.89805,3.3507817
5819,Course_5819,Technology,77,3098,55.250313,Udemy,17.202194,3.092084
5820,Course_5820,Design,85,4065,87.57361,Udemy,42.793415,4.448044
5822,Course_5822,Design,29,171,53.97272,Udemy,127.49742,4.4385643
5823,Course_5823,Programming,20,1877,75.19501,Udemy,86.4852,4.831961
5824,Course_5824,Programming,83,456,64.76356,Udemy,85.577805,4.29854
5825,Course_5825,Finance,88,2868,64.83852,LinkedIn Learning,63.978176,3.1056297
5828,Course_5828,Business,80,1304,66.8962,Udemy,30.46262,4.846204
5830,Course_5830,Business,47,3376,82.25365,Udemy,40.2214,4.180445
5831,Course_5831,Programming,97,328,74.85663,Udemy,188.9272,3.263932
5834,Course_5834,AI,99,2299,98.000984,Udemy,121.04559,3.7638774
5835,Course_5835,Business,29,194,55.724693,Udemy,71.14286,3.180995
5836,Course_5836,Design,74,3016,69.006775,edX,132.20268,4.283398
5837,Course_5837,Design,61,355,58.38435,edX,116.947716,4.167836
5838,Course_5838,Technology,71,2628,78.07268,Udemy,30.555593,4.2191296
5839,Course_5839,Business,55,4249,90.53017,edX,137.37276,4.8465962
5840,Course_5840,Office Tools,87,4050,64.72674,LinkedIn Learning,84.28039,3.2237124
5842,Course_5842,Programming,93,2068,71.36307,LinkedIn Learning,165.33456,3.8278909
5843,Course_5843,Programming,26,1778,70.92333,LinkedIn Learning,195.21284,3.3518696
5844,Course_5844,Data Science,67,2257,79.72794,Udemy,134.96504,4.82436
5846,Course_5846,Marketing,68,4076,55.94946,Udemy,179.28427,3.5472836
5847,Course_5847,AI,32,4783,77.258095,LinkedIn Learning,75.75474,3.8459914
5848,Course_5848,Programming,72,4378,69.09755,Udemy,10.514776,3.962791
5849,Course_5849,Business,32,3133,62.521294,edX,123.2451,3.791025
5850,Course_5850,Technology,57,1354,86.49856,LinkedIn Learning,75.15341,3.4334025
5851,Course_5851,Design,50,4639,90.52164,edX,160.26033,4.524348
5852,Course_5852,Office Tools,96,4414,93.826485,Udemy,35.981617,4.3880982
5853,Course_5853,Data Science,92,4554,85.85898,LinkedIn Learning,195.83792,3.7526274
5854,Course_5854,AI,66,949,89.514725,edX,47.40038,3.8285432
5855,Course_5855,Finance,24,2090,73.7691,edX,182.98373,4.306603
5856,Course_5856,Finance,77,2359,64.92283,Udemy,145.24406,4.9700212
5857,Course_5857,Office Tools,76,309,89.817444,edX,140.83617,4.7814846
5858,Course_5858,AI,33,1270,54.32438,edX,108.63007,4.677968
5859,Course_5859,Business,92,3065,84.07029,LinkedIn Learning,45.64522,4.268711
5861,Course_5861,Data Science,68,890,90.71652,LinkedIn Learning,40.049763,3.5548217
5862,Course_5862,Data Science,39,864,75.0612,Udemy,192.44905,4.6795435
5864,Course_5864,Technology,32,3754,64.01341,LinkedIn Learning,122.00425,3.461443
5866,Course_5866,Office Tools,11,4960,97.08487,edX,183.86656,3.388538
5869,Course_5869,Marketing,79,2553,82.89633,edX,116.74638,4.5586295
5870,Course_5870,Office Tools,15,4829,85.64905,LinkedIn Learning,76.11475,4.378079
5871,Course_5871,Technology,83,711,91.54369,edX,144.16998,3.1031046
5874,Course_5874,Programming,70,3013,60.696484,edX,192.18706,3.1262467
5875,Course_5875,Business,51,842,76.27782,edX,63.35896,3.6790044
5876,Course_5876,Marketing,64,3476,58.479332,Udemy,110.77641,4.8389688
5877,Course_5877,Marketing,81,568,54.813972,LinkedIn Learning,159.51135,4.4843388
5878,Course_5878,Design,58,3993,51.660603,Udemy,72.63563,3.380613
5879,Course_5879,Technology,75,1443,93.97854,edX,80.52075,3.7240593
5880,Course_5880,Finance,22,3858,66.460434,edX,105.64567,3.6867688
5881,Course_5881,Data Science,20,413,69.61789,edX,134.71227,3.8982882
5882,Course_5882,Programming,27,2448,98.154015,edX,188.2472,3.2029922
5883,Course_5883,Data Science,79,1004,73.66164,edX,88.3381,4.242697
5884,Course_5884,Business,30,4006,52.172203,LinkedIn Learning,131.26524,4.6520123
5885,Course_5885,Finance,92,1110,67.07232,LinkedIn Learning,33.456074,4.779656
5886,Course_5886,Marketing,11,1309,54.59952,edX,95.53857,4.6403046
5887,Course_5887,Technology,91,972,64.51564,LinkedIn Learning,98.94805,4.6753244
5890,Course_5890,Programming,31,2488,70.9184,edX,96.680466,4.193165
5891,Course_5891,AI,48,1830,82.99386,LinkedIn Learning,17.00063,3.4825237
5892,Course_5892,Office Tools,12,4056,95.82524,Udemy,39.73851,4.7950788
5895,Course_5895,AI,36,4169,63.41943,Udemy,61.402435,3.745226
5896,Course_5896,Design,78,2715,98.60128,LinkedIn Learning,196.89073,4.30428
5897,Course_5897,Design,24,417,81.322495,edX,151.3178,4.3530602
5898,Course_5898,Marketing,50,1035,79.04086,LinkedIn Learning,161.33655,4.663824
5900,Course_5900,AI,28,890,56.55182,LinkedIn Learning,21.942516,3.8847103
5901,Course_5901,Design,56,2543,77.66592,Udemy,125.34593,3.5792484
5902,Course_5902,Office Tools,11,4424,54.99958,LinkedIn Learning,164.10445,3.6597445
5903,Course_5903,AI,89,3324,97.8342,LinkedIn Learning,133.43005,3.9077892
5904,Course_5904,AI,86,3013,89.38895,LinkedIn Learning,189.69658,4.740773
5905,Course_5905,Business,11,2465,86.11772,edX,56.259266,3.0461075
5907,Course_5907,Finance,67,2927,93.7662,LinkedIn Learning,14.102965,4.947579
5908,Course_5908,Technology,59,2927,58.487988,edX,75.142845,3.0167303
5909,Course_5909,Programming,81,4050,59.12573,edX,14.838221,4.839332
5910,Course_5910,Business,64,339,54.28645,Udemy,167.00137,4.3817105
5911,Course_5911,Business,46,399,84.18481,LinkedIn Learning,104.12156,3.7403867
5912,Course_5912,Design,55,1103,60.478592,Udemy,73.24145,4.8345394
5913,Course_5913,Marketing,50,1307,77.13035,Udemy,184.4936,3.8931606
5915,Course_5915,Office Tools,43,3171,50.204792,LinkedIn Learning,73.73849,3.1544795
5916,Course_5916,Business,75,2639,81.76583,Udemy,23.456717,4.220244
5917,Course_5917,Programming,71,1731,60.85035,edX,91.87415,4.2908826
5918,Course_5918,Marketing,49,3792,86.189964,LinkedIn Learning,168.4557,3.9097738
5919,Course_5919,Technology,70,304,65.29546,edX,146.47241,3.8779628
5921,Course_5921,Technology,79,3469,56.789505,LinkedIn Learning,112.6429,4.0610285
5922,Course_5922,Data Science,66,1542,65.16837,edX,111.85959,4.6098795
5923,Course_5923,Finance,55,3902,77.37429,edX,192.72275,3.3391366
5925,Course_5925,Data Science,65,2962,50.725937,Udemy,125.498985,3.982811
5926,Course_5926,Marketing,73,2839,62.546455,edX,195.78845,4.7236915
5927,Course_5927,Technology,47,2090,94.01102,LinkedIn Learning,82.24943,3.5464718
5928,Course_5928,Design,79,1930,89.17382,Udemy,153.92488,4.917039
5929,Course_5929,Programming,13,2151,74.12479,Udemy,63.69983,3.2975507
5931,Course_5931,Office Tools,96,824,72.497604,Udemy,84.117744,4.0139694
5932,Course_5932,Finance,28,2073,70.80982,LinkedIn Learning,109.60714,4.4515004
5933,Course_5933,Office Tools,73,937,51.255814,edX,80.36399,4.7601075
5934,Course_5934,Marketing,51,1845,68.13105,edX,31.778887,4.107237
5935,Course_5935,Design,29,1061,69.78034,Udemy,72.68827,3.7357976
5936,Course_5936,Business,15,1973,97.28633,edX,17.070475,3.4828787
5937,Course_5937,Business,59,1286,89.15659,Udemy,179.90916,4.4895945
5938,Course_5938,Business,78,2057,96.70859,LinkedIn Learning,12.663006,4.2080054
5939,Course_5939,Data Science,13,4648,73.871635,LinkedIn Learning,37.56942,3.8013475
5940,Course_5940,Technology,90,2073,76.997406,LinkedIn Learning,110.54558,3.279336
5941,Course_5941,Finance,64,2033,65.046585,edX,183.77849,3.8550014
5943,Course_5943,Business,100,3959,52.809776,edX,30.394197,3.1950998
5944,Course_5944,Data Science,59,508,55.245632,edX,147.59874,4.0840893
5945,Course_5945,Technology,10,1654,76.22219,Udemy,141.88318,3.9520674
5946,Course_5946,Programming,45,1916,83.678215,edX,169.0851,3.1099567
5947,Course_5947,Office Tools,32,4413,65.99109,LinkedIn Learning,187.85796,4.1602626
5948,Course_5948,Design,26,452,87.04538,edX,113.27706,4.1736736
5949,Course_5949,Marketing,83,816,74.01731,LinkedIn Learning,50.51247,4.88758
5950,Course_5950,Programming,33,1520,74.30514,Udemy,61.329918,4.361903
5951,Course_5951,Business,95,4049,87.72054,LinkedIn Learning,92.80815,4.622212
5952,Course_5952,Programming,57,2836,84.35683,Udemy,110.9975,3.5952733
5953,Course_5953,AI,79,4275,56.039833,LinkedIn Learning,26.478628,3.885368
5954,Course_5954,Technology,23,1541,75.650505,LinkedIn Learning,162.84554,3.838796
5955,Course_5955,Marketing,83,3030,70.616776,Udemy,142.69566,3.6406798
5956,Course_5956,Programming,48,4916,60.886322,Udemy,42.67202,4.973594
5957,Course_5957,Business,43,2033,70.826225,LinkedIn Learning,180.98541,3.799048
5959,Course_5959,Finance,43,1394,50.75343,edX,21.849365,3.09691
5960,Course_5960,Data Science,98,4911,60.58473,edX,134.46475,4.290669
5961,Course_5961,Finance,52,3816,60.279816,LinkedIn Learning,110.936844,3.6333473
5962,Course_5962,Marketing,57,393,72.536674,LinkedIn Learning,159.96199,4.436097
5963,Course_5963,Programming,70,1684,98.482414,Udemy,114.130394,3.3802235
5965,Course_5965,Marketing,34,3214,50.47685,edX,118.25092,3.006008
5966,Course_5966,Business,80,1993,70.92431,LinkedIn Learning,98.76817,3.0008254
5967,Course_5967,Marketing,16,1102,80.80708,Udemy,157.02133,4.97265
5968,Course_5968,Marketing,94,4907,57.9965,LinkedIn Learning,26.229162,4.193576
5969,Course_5969,Business,89,1977,85.818695,Udemy,148.07428,4.219836
5970,Course_5970,Office Tools,73,4661,62.04171,edX,67.6144,4.055588
5973,Course_5973,Technology,79,2794,78.42873,LinkedIn Learning,20.67374,4.2089295
5974,Course_5974,AI,28,644,77.79131,LinkedIn Learning,30.59515,3.304078
5975,Course_5975,Technology,87,4690,91.18215,edX,64.200836,3.0226538
5976,Course_5976,Business,47,1346,91.6353,Udemy,40.71863,4.0045667
5977,Course_5977,Marketing,96,397,94.820656,Udemy,130.19514,4.3259573
5978,Course_5978,Office Tools,53,525,52.353386,edX,125.78479,3.4844093
5979,Course_5979,Programming,37,350,81.06744,Udemy,148.84618,4.3365073
5980,Course_5980,Finance,33,568,85.50962,edX,33.78574,3.8853471
5981,Course_5981,AI,11,1305,76.730225,LinkedIn Learning,21.689728,3.9032757
5982,Course_5982,Programming,22,1931,92.398224,Udemy,120.290115,3.3265412
5983,Course_5983,Business,38,273,86.918945,LinkedIn Learning,82.3371,3.5379562
5985,Course_5985,Design,86,2477,60.39892,edX,179.60992,3.9859889
5987,Course_5987,AI,49,3283,66.40374,edX,134.50919,3.3032634
5988,Course_5988,Business,58,4697,69.28811,Udemy,46.124546,3.8047466
5989,Course_5989,AI,45,3000,89.939896,edX,58.81924,4.1630282
5990,Course_5990,Business,95,701,83.27682,LinkedIn Learning,131.71059,3.7153664
5991,Course_5991,Office Tools,78,2963,50.096046,LinkedIn Learning,50.03448,3.3680763
5992,Course_5992,Programming,85,1277,93.46315,Udemy,142.05942,3.7880292
5993,Course_5993,Finance,17,4107,83.66513,Udemy,183.47221,4.1964207
5994,Course_5994,AI,99,3058,74.688324,Udemy,101.99357,3.709645
5996,Course_5996,Finance,94,4287,99.416695,edX,175.73134,4.189574
6001,Course_6001,Marketing,28,2419,56.89495,edX,108.59862,3.4166498
6003,Course_6003,Finance,69,2669,78.63444,LinkedIn Learning,73.582565,4.3422575
6006,Course_6006,AI,53,616,79.14589,LinkedIn Learning,119.85277,3.8614602
6007,Course_6007,Office Tools,35,777,74.69248,edX,134.35686,4.6724863
6008,Course_6008,Finance,16,2152,96.390884,LinkedIn Learning,121.531425,4.720419
6009,Course_6009,Business,85,2586,58.77194,LinkedIn Learning,24.53459,4.592383
6010,Course_6010,Finance,86,3517,73.14094,LinkedIn Learning,166.11397,4.490596
6012,Course_6012,Data Science,39,4544,75.47781,edX,149.91093,4.6372313
6014,Course_6014,Design,12,3322,92.514465,edX,90.44864,3.2078555
6016,Course_6016,Office Tools,86,2754,71.81082,LinkedIn Learning,132.99352,3.6803608
6017,Course_6017,Marketing,25,861,72.98039,Udemy,177.1566,4.884355
6018,Course_6018,Business,13,1071,55.45162,edX,97.150475,3.4354832
6019,Course_6019,AI,65,4069,96.85555,edX,193.8847,3.045143
6021,Course_6021,Design,98,236,87.84489,edX,109.23723,4.7681193
6022,Course_6022,Data Science,98,1164,50.531254,Udemy,174.72064,4.2079396
6023,Course_6023,Finance,60,1353,79.17833,LinkedIn Learning,112.526115,4.301711
6024,Course_6024,Technology,68,4159,72.24433,Udemy,76.846375,4.208713
6025,Course_6025,AI,58,1816,69.69556,Udemy,119.87314,4.0656343
6027,Course_6027,Office Tools,46,2728,84.64914,edX,41.301342,3.4109485
6028,Course_6028,Design,77,275,82.08448,Udemy,61.1608,3.3973296
6031,Course_6031,Marketing,65,3347,69.820595,edX,194.25586,4.0790663
6033,Course_6033,AI,89,1207,82.77732,Udemy,121.72018,3.6558104
6034,Course_6034,Finance,61,367,54.364017,LinkedIn Learning,150.81084,3.1309319
6035,Course_6035,Marketing,53,1387,67.26643,LinkedIn Learning,119.057076,3.904658
6037,Course_6037,Design,64,4590,87.212425,Udemy,41.84936,4.0900383
6038,Course_6038,Data Science,51,2636,65.38748,Udemy,171.11568,4.36105
6040,Course_6040,Finance,95,1831,82.21919,LinkedIn Learning,169.88348,3.9048855
6041,Course_6041,AI,20,1399,71.87543,Udemy,128.60709,3.5369315
6042,Course_6042,Technology,57,2717,69.45088,Udemy,179.40913,4.575101
6043,Course_6043,Data Science,56,2893,63.12426,Udemy,34.286987,3.836639
6047,Course_6047,Marketing,38,1311,82.27356,edX,51.065533,4.8387356
6049,Course_6049,AI,37,1936,65.77626,edX,121.748245,3.9388273
6050,Course_6050,Technology,29,926,83.91452,Udemy,31.777697,3.576954
6053,Course_6053,Technology,40,1837,54.086323,LinkedIn Learning,77.36454,4.9576225
6054,Course_6054,Office Tools,93,689,97.037735,edX,175.94795,3.9992068
6056,Course_6056,Programming,72,2372,69.91027,LinkedIn Learning,63.645046,4.6917663
6057,Course_6057,AI,72,4074,62.109547,Udemy,190.13683,4.982638
6058,Course_6058,Business,46,748,62.5893,LinkedIn Learning,116.547104,4.2845035
6059,Course_6059,Data Science,45,2949,90.926636,edX,100.72633,4.433999
6061,Course_6061,Finance,43,760,60.697697,LinkedIn Learning,52.28184,4.3612704
6062,Course_6062,AI,37,1838,91.42167,Udemy,93.895645,4.6921563
6063,Course_6063,Business,57,2854,87.73141,edX,13.749202,3.615665
6065,Course_6065,Design,62,3436,92.34079,Udemy,112.014015,3.7079237
6066,Course_6066,Data Science,45,818,69.915695,LinkedIn Learning,98.266136,4.686145
6068,Course_6068,AI,26,3471,62.56511,edX,108.665665,3.3404074
6069,Course_6069,Data Science,70,809,62.36372,edX,21.1043,3.3875556
6070,Course_6070,Business,75,4961,90.117195,edX,63.72198,3.5552087
6071,Course_6071,Design,42,1773,86.70955,edX,21.449875,3.6925564
6072,Course_6072,Marketing,91,2825,92.48547,LinkedIn Learning,150.19754,3.5271258
6073,Course_6073,Technology,85,3893,66.53751,Udemy,68.758545,3.1502793
6074,Course_6074,Design,35,4607,85.803856,edX,39.413456,4.1780047
6075,Course_6075,Technology,32,292,54.734314,LinkedIn Learning,68.937096,4.476276
6076,Course_6076,Design,14,2075,79.64619,edX,111.316345,4.065819
6077,Course_6077,AI,38,432,64.005264,Udemy,90.09495,4.3570795
6078,Course_6078,Programming,28,1917,70.163666,edX,31.254185,4.185557
6079,Course_6079,Design,10,3561,79.71861,LinkedIn Learning,32.68098,4.67502
6080,Course_6080,Technology,33,2645,86.96677,Udemy,192.02875,3.8489535
6082,Course_6082,Technology,52,637,51.230274,LinkedIn Learning,199.60214,3.4167576
6083,Course_6083,Marketing,47,1430,65.79577,edX,199.38705,4.0638504
6085,Course_6085,Finance,68,3670,65.92948,edX,117.975044,3.4047554
6086,Course_6086,Marketing,60,1626,72.09801,LinkedIn Learning,165.65497,3.491259
6088,Course_6088,Office Tools,68,314,56.67202,LinkedIn Learning,167.15248,3.4346278
6090,Course_6090,Technology,80,2178,64.25525,edX,37.034805,3.4781284
6091,Course_6091,Programming,20,4199,53.055687,LinkedIn Learning,136.86703,3.0227997
6093,Course_6093,Design,82,1023,82.30517,LinkedIn Learning,129.14098,3.6270838
6095,Course_6095,Office Tools,32,3251,50.976086,Udemy,116.64671,4.996672
6096,Course_6096,Office Tools,89,1149,85.3113,edX,70.30203,4.7745266
6097,Course_6097,AI,42,4373,74.75551,edX,105.8642,3.845933
6098,Course_6098,Design,95,3231,96.54322,Udemy,177.43596,4.8498516
6099,Course_6099,Business,48,4493,99.97333,Udemy,87.56838,3.1680114
6100,Course_6100,Business,24,756,99.41077,Udemy,21.407099,3.3147976
