reviews,reviewers,date_reviews,rating,course_id
Bad structure. Poor quality. I earned no pracitical knowledge after. No recommendation.,By Roman S,"Apr 05, 2018",1,duke-programming-web
so Basic It does not require 4 months practice yourself its better,By Jannat M,"Oct 18, 2018",1,duke-programming-web
too hard for beginners,By Tran T U H,"Feb 21, 2018",1,duke-programming-web
tatti,By Naman G,"Mar 20, 2018",1,duke-programming-web
"This course could be very useful for extreme beginners trying to wrap their heads around programming in HTML/CSS/JS.  It has some decent fundamentals, but it gets way too granular on image manipulation and really lacks in just about every other applicable application you'd like to use HTML/CSS/JS for.The hosts were actually pretty entertaining and they definitely do a great job of presenting the material that is provided, but it just seems very much lacking in terms of content.It would have been great to see more topics pertaining to things such as implementing CSS/JS into HTML, using a real IDE, creating navbars, display properties, mixins, using preprocessor tools, etc.",By Cameron B,"Mar 24, 2018",2,duke-programming-web
I had to refer to a lot of other resources to make the jump from the very basic information that was given in the videos to the much more complicated assignments and practice work. I feel as if I am basically gathering knowledge from many other sources to complete the assignments here rather than learning the information here and being given enough explanation to move further with application. There is not enough advanced instruction in this course to do the problem solving that is asked of you.,By Katherine K,"Feb 19, 2018",2,duke-programming-web
"The focus on image manipulation is confusing and makes code really hard to debug, especially when referencing external sources for functions. Simple text output and arithmetic would be more helpful. The graphics theme seems like a bit of a gimmick. My assignments are all buggy and I can't fix them because the source functions used to generate the images are beyond my skill level.",By Adrian W,"Mar 16, 2018",2,duke-programming-web
i guess more general concepts are needed,By  P  J,"Jun 23, 2018",2,duke-programming-web
"Some Teachers did have  good explaining power but some not. While This course was interesting for me. This course of html,css was not complete. Here the part of css was not described good.They were just focused on green screen effect and images. None of them Explained how to design the webpage.",By pranav r,"Sep 25, 2018",3,duke-programming-web
"I think there should be more training in the continuity of writing the JavaScript Code. For example, there were a few sessions where I was confused about why my function wasn't working and additional information from a previous week was needed.",By Kimberlyn,"Jun 11, 2018",3,duke-programming-web
Good explanations provided in videos. However no one answered or provided assistance when posting works on forums. Still waiting on feedback on my work and answers on my doubts. Poor assistance to students when they are struggling.,By Silvia Z C,"Dec 24, 2018",3,duke-programming-web
"While this is a good intro course, I don't think this course delves deep enough into JavaScript to be applicable in practice.",By Preston T,"Apr 09, 2018",3,duke-programming-web
sometime i felt it's about the example not the Javacript coding and learning.,By Abdel m ,"Mar 11, 2018",3,duke-programming-web
"Materials are great, discussion forums are not properly attended.",By Enrique V,"Jun 26, 2018",3,duke-programming-web
"Good if you can get some assistance from outside the course. It doesn't explain some things, which ma leave you confused. I had NOT used the forum for help, since I could get assistance from elsewhere. IDK if the forum is useful for this purpose. Overall good course but should explain more clearly. Would recommend. 8/10 good for beginners.",By Sarthak S,"Apr 21, 2018",4,duke-programming-web
"I really like the course, it is all explained well in the video's. What I found less perfect was the documentation page for this course. It seemed to miss quite some info which I learned to find on other sites. This was a great learning experience in itself though. Only one exercise (making a blurred image) wasn't clear enough for me.  ",By Coen d G,"Aug 24, 2018",4,duke-programming-web
"Through this course, I learned like how to make web page interactive using Javascript and even CSS. You can learn it if you have a will. It means this course provides everything for you to learn. One thing if I have to add would be compactness. I know this module is amming for specific one. But I want to learn more about html and CSS.",By Hangyul M,"Jun 29, 2018",4,duke-programming-web
"Good intro to CSS, HTML, and JS. Took as a refresher and seemed to cover most of the important stuff and provides some good programming fundementals. Quizzes were somewhat confusing at some points. I didn't really find the whole ""learn coding with colors"" to be my thing but that's just me. Overall a solid course.",By Gene C,"Jul 08, 2018",4,duke-programming-web
"It was a great course with a lot of ""Do It Yourself"" tasks , with all the help one might need being available in the videos as well as the resources/documentation links provided for further operations. I would recommend it to anyone who wants to have the basic understanding of how Webpage scripts work.",By Mridula T,"Jul 17, 2018",4,duke-programming-web
The course was good in content. The way the things were delivered was really amazing and uses of CodePen for practicing is also a nice practice introduces to us in the series. Thanks Duke for providing us with a good course to begin our learning in making interactive and attractive web pages,By Siddharth S,"Apr 02, 2018",4,duke-programming-web
"A good course overall , i feel i learn new stuff i didn't no before. The only odds i would say about this course. Iss that when we need help we ain't get any form the forums.So we've get lost and we are moving around and going nowhere.",By Mario A P C,"Dec 08, 2018",4,duke-programming-web
Got pretty challenging towards the end (Week 3 and 4) which was cool since I like a challenge. Really informational videos that go straight to the point and they explained everything perfectly. Excited to do the next four courses,By Max R,"Feb 04, 2018",4,duke-programming-web
"Good course for learning how to code in JavaScript and use HTML and CSS to enhance it in order to build a webpage, but I felt that some of the mathematically-oriented exercises were a bit too on the theoretical side.",By Aaron D K,"Mar 14, 2018",4,duke-programming-web
Maybe it's because my English is weaker than I expected or I am just less smart than i thought but it wasn't easy. But i'm thankfull for all of this. Greatings for everyone who maded this course!,By Marszelewski T,"Feb 18, 2018",4,duke-programming-web
"I liked the content covered in this course and the way it was presented, but I found that sometimes it could have been presented in a more engaging way. ",By Martin B,"Dec 11, 2018",4,duke-programming-web
good course. sometimes they don't go over fundamentals and nomenclature so it takes awhile to understand. I seemed to learn the material. ,By Ed M,"Jul 20, 2018",4,duke-programming-web
"It covers all the basics and the instructors speak very clear, but the exercises and quizzes could be just a little bit more challenging.",By Yeung W T,"Jun 07, 2018",4,duke-programming-web
Very basic. Learned a few useful things. Last assignment was fun.Would make a very gentle intro to programmers for complete beginners.,By Mary S,"Feb 17, 2018",4,duke-programming-web
This is a good course to begin with Web design and understand the fundamentals of interactivity and programming with JavaScript.,By Ignacio C,"Oct 09, 2018",4,duke-programming-web
"I learned the HTML, CSS and JS programing foundations thank to the examples and practice exercises which were very useful.",By Pistatx,"Mar 05, 2018",4,duke-programming-web
"Good for beginners, but personally I feel that the questions should be random for the graded quizzes when it is retaken.",By Rajasekar D,"Sep 12, 2018",4,duke-programming-web
"Nice overview of HTML, CSS, and Javascript. Provides lots of practice. 4th week requires more time than weeks 1-3.",By Sheldon T,"Sep 05, 2018",4,duke-programming-web
thought the breakdown of the tasks and the breakdown of the learning with the intermediate quizzes was well done.,By Terry L,"Aug 03, 2018",4,duke-programming-web
"I enjoyed this course as it gave me a good grounding in understanding and developing Javascript, HTML and CSS.",By David S,"Jun 06, 2018",4,duke-programming-web
This course was a very great experience for me.Must enroll.very educative and value added course.,By Sheetal D S,"Jul 01, 2018",4,duke-programming-web
Great course but it focused too much on JavaScript. The Steganography course was fun in the end.,By Sudeep D,"Jan 12, 2018",4,duke-programming-web
"its course is excellent,its very helpful for me to increase my  web development skills.  .",By ABHISHEK  J,"Aug 12, 2018",4,duke-programming-web
"good course which hits right on the basics , worth the time spend for with good results.",By dinesh g,"Jul 21, 2018",4,duke-programming-web
Pretty good introductory course to html. Very good idea to refer users to codepen.io,By Vladimir Z,"Mar 01, 2018",4,duke-programming-web
Really enjoyed the course. I like how the instructors lead you through the content.,By Martin G,"Mar 31, 2018",4,duke-programming-web
"It was a good course for beginners to have insights of html, css and javascripts",By Sheetal P,"Sep 18, 2018",4,duke-programming-web
"Simple and easy way to understand HTM, CSS and the relationship between the two.",By Praveen K N,"Jan 04, 2018",4,duke-programming-web
A nice and well structured introduction for novices to the world of code.,By David H,"Sep 18, 2018",4,duke-programming-web
Awesome course and Fantastic Instructors very exited  Very excited,By Amr A A,"Jun 18, 2018",4,duke-programming-web
"I expected, that it would be a little more difficult",By Demidov A N,"Aug 12, 2018",4,duke-programming-web
I was able to catch up basic knowledge with fun.,By Ryoto T,"Apr 24, 2018",4,duke-programming-web
A good course for first-time programmers. ,By Albert A,"Aug 28, 2018",4,duke-programming-web
This is good course for the begineers.,By Aayush  C,"Jun 15, 2018",4,duke-programming-web
"Teaching from the scratch, very useful",By ROSHNI S,"Apr 12, 2018",4,duke-programming-web
good introduction to html css & js,By gaozhipeng,"Sep 04, 2018",4,duke-programming-web
A great way to start Programming.,By Manisha B,"Aug 14, 2018",4,duke-programming-web
Awesome explanation with example ,By praveenkumar,"Jul 31, 2018",4,duke-programming-web
I experienced many things.,By Mohit A,"Feb 19, 2018",4,duke-programming-web
thank you every mentors ,By gaurishankar s,"Dec 31, 2018",4,duke-programming-web
very useful and amazing,By Osama A ,"Nov 03, 2018",4,duke-programming-web
Make it more in-depth,By Akash M,"Apr 10, 2018",4,duke-programming-web
good. very easy,By Aniketh T,"Mar 04, 2018",4,duke-programming-web
I liked it,By Ondrej S,"Dec 05, 2018",4,duke-programming-web
well done,By Khushdeep S,"Jul 05, 2018",4,duke-programming-web
My first Coursera course I've ever done and I was very impressed with the platform on which it was presented. My experience was a positive one and I will definitely continue to pursue other courses.,By Warwick N,"Mar 17, 2018",5,duke-programming-web
"This course was a good introduction to learning how to program a  website. I do not yet feel as though i know enough to build a complex website, but I am now very familiar with website components and can make a basic website. The videos are short, so you don't get bored watching them, and the script is written for each video, so you can read through the lesson, which helped me process the more difficult concepts. I learned most from doing the projects/ exercises. By giving problems for the student to write code for, it makes the learner actually apply the information from each video. (I don' t get those online learning courses that just show video and after video, with no problems given. This is NOT one of those.) I also enjoy the short quizzes, which solidify understanding of concepts. (You can take quizzes again if you fail!) This course was well presented, with projects that students do to get hands on learning of coding to make a website. The only way to learn to code, is by coding! Not by watch video alone.",By Megan B,"Oct 31, 2018",5,duke-programming-web
This was a very good course.  It took me much longer than I thought it would but that was because of my scheduling of time to take the course and finding the errors when something did not work correctly.  I would recommend this to anyone who would like to learn the very basics of web design.,By Patricia S,"Dec 31, 2018",5,duke-programming-web
Some examples of similar projects to our assignments available always would help. There were several times where I was stuck on something that no one had gotten stuck on in a couple weeks,By Donald C,"Dec 03, 2018",5,duke-programming-web
"I really enjoyed this course. I now feel comfortable programming in JavaScript, HTML5 and CSS3. I like most of the lectures, and the assignments progressed from simple to more interesting and interactive web pages. I liked the 7 Step Approach to solving Programming Problems. Some of my favorite exercises involved Digitally creating a filter to Grayscale Images, using a Green Screen Algorithm to alter an image's background, and creating digital filters to apply to photos - all on interactive web pages that you create in the course! I find that I want to learn more about Front End Web Development! I was glad that you could take a Quiz over again, and they keep your highest grade! I liked the optional assignments, in case you wanted extra credit, or wanted more practice.  The lectures actual introduce object oriented programming concepts, without all the terminology, which I believe makes the course easier for beginners. ",By Nancy W,"May 28, 2018",5,duke-programming-web
"I would say this course is really amazing. It clearly explain how to create a simple webpage by using the HTML, CSS and Javascript. I would guarantee anyone who has fully finished all the tasks should have 'foundation' knowledge about interactive webpages even though almost all the tasks are not included in the Coursera content which need students to be self-disciplined. The honour content is really interesting as well. If anyone wants to undertake this course, don't forget that. I'm looking forward to continue the rest of the courses. Thank you all!!! ",By Yintao L,"Sep 30, 2018",5,duke-programming-web
"The Contents in the course are very well organised.Teaching methodology is very unique, as its focuses more on the application of the knowledge learnt.I am sure, the people who have finished this course will find a difference in them.Also, this course induces the spirit of programming in the learners and also explains complex image processing techniques in a very simple manner.Thanks to all the professors and the mentors, for organizing such a fantastic course.",By Shishir S K,"Dec 29, 2018",5,duke-programming-web
"In just first week of this course, I was able to build my first ever website page containing my interests by simply spending 2 hours per day for 3 days.I was real surprise to see that how a slow learner with a busy schedule like me can learn a new useful skill very easily . This course is designed with high level of academic professionalism. I would love to recommend other fellows to try out this course if they want to learn about web development.  ",By Deleted A,"Mar 27, 2018",5,duke-programming-web
"Thank you for this amazing introductory course, as I have learned a lot about computer programming in a fun and easy way. The way the course started from one pixel concept to manipulating images and hiding an image inside another was fascinating. The most important thing I have learned was thinking about how to solve a problem and understand it right before start writing my code.",By Ahmad E H,"Dec 27, 2018",5,duke-programming-web
"The course is the first step that will equip anyone interested in learning programming. I really enjoyed the course, the lecturers are super, love their teaching method. Susan H. Rodger, Robert Duvall, Owen Astrachan, Andrew D. Hilton, can't thank you guys enough, you did a great job making sure learning this course comes with so much fun, thanks a lot. ",By Bukola M A,"Nov 20, 2018",5,duke-programming-web
"I recommend this course
to everyone who wants to learn the basics of HTML, CSS and JS! Thanks to the
professors of this course, and the way they explain the programming, I could
understand absolutely everything (even though I always thought that tech stuff was
not my thingJ).
Moreover, they made the whole learning process fun. Thank you! ",By Elena K,"Aug 13, 2018",5,duke-programming-web
Context is explained extremely well! All instructors are enjoyable to listen to. The lessons are clear and to the point which so much value given in a short video. The readings are challenging and really provide you good hands-on experience to further learn/understand what is taught in the videos.,By Casey P J,"Dec 30, 2018",5,duke-programming-web
I think this course is a very good introduction and I can not wait to see what the rest of this specialization is like! I wrote a detailed review here at https://medium.com/@masseybr/duke-university-programming-foundations-with-javascript-html-and-css-course-review-4ecd1677fbf7.,By Brendan M,"Jul 04, 2018",5,duke-programming-web
What a great way to keep programming skills fresh and up to date. Very comprehensive and delivered in a manner that is easy to understand.  I enjoyed this course and will take the remaining to complete the specialization. Great job Duke University and Coursera!,By Lois K,"Aug 04, 2018",5,duke-programming-web
This course is truly amazing. Thank you so much for teaching how to program. This is the beginning of my programming journey and I am now excited more than every to keep learning.  I already started recommending this program to all my family and friends. ,By CHESTER O F,"Jan 02, 2018",5,duke-programming-web
As a person who has not programmed for sometime I really enjoyed this course.  The course material matched the assignments and tests very well.  I would suggest this course to anyone who is interested in getting their programming feet wet again. ,By Guy M H,"Oct 10, 2018",5,duke-programming-web
I loved every single second i spent on this course. So helpful videos and readings plus well explained in every video.You inspired me to keep going once I lost faith to myself since i tried so many other online courses!Thank you so much!,By Angelos T,"Dec 23, 2018",5,duke-programming-web
Its been the best teaching method to learn form the best professors in the world via CourseEra. The way the course pattern moves covering each topic in detail makes us understand more practically how the coding works in real life.,By Mohit S,"Jul 09, 2018",5,duke-programming-web
"That was a really good beginning. Thank you! Even I plan move forward with Java I could see the way of thinking about problems, how to start solve the problem. That was simple, quick and easy way to start with programming. Thanks!",By barbara r,"May 24, 2018",5,duke-programming-web
I have learnt a lot from this course. As usual I em very much satisfied with the course & I heartily thank all the Prof's for teaching us the best way & em sure that everyone like me have understood the classes well. Thanks again!,By Varnika V S,"Feb 04, 2018",5,duke-programming-web
"Great course, started off with fundamentals and provided fun & interesting lessons via the use of images and how to alter their appearance! I enjoyed the lectures and felt it provided a good foundation for javascript!",By Alex W,"Jun 11, 2018",5,duke-programming-web
For starters its a very good course. You only need some pre-knowledge to start and find your way very easily. The videos are very helpful and navigates you through the first steps of programming your own website.,By Johan R,"Mar 30, 2018",5,duke-programming-web
It was fun going through this course.Learning with Image manipulation was also interesting.Only thing with which i struggled was css (only with positioning of elements).I wish there could be a video on that.,By Ajay K K,"Sep 08, 2018",5,duke-programming-web
This is an amazing course! I've learnt a lot of things just in 4 weeks and really proud of myself. Everyone should do this course as it teaches basics of coding which can help you in any field. ,By Saipriya P,"Aug 12, 2018",5,duke-programming-web
"This course was incredibly insightful. Information was presented in such a way that it was clear but not spoon-feeding you everything, and I thoroughly enjoyed the challenges and projects. ",By Sarah K,"Oct 25, 2018",5,duke-programming-web
Quite fun. I have already got experience in these fields through hobby and trying to get certifications but for a beginner this is very good layout and information! Recommended definitely!,By kashif a,"Aug 19, 2018",5,duke-programming-web
"I`m feel happy to have finish this course, I Learned a lot of things about web pages, I can`t to wait for another lesson. thanks a lot.

Best Regards

Jaime Luis Monsalvo Pèrez",By Jaime L M P,"Dec 09, 2018",5,duke-programming-web
"Very well organized, carefully and detailed explained lessons. Great opportunities to exercise and test your knowledge throughout entire course. Truly enjoyed the learning.",By Robert B,"Jan 04, 2018",5,duke-programming-web
"Nice course especially designed for beginners. The mini project is challenging, interesting and is very good for skill gaining. Thanks ""coursera"" and ""Duke University"" :)",By Utkarsh J,"Aug 20, 2018",5,duke-programming-web
There is a lot of information but the try it! exercises are great to obtain a better understanding and clarifying questions in order to obtain the knowledge expected.,By Paul S M V,"Apr 16, 2018",5,duke-programming-web
Loved the course. The right way to write an algorithm was very helpful to me. I learnt to tackle problems logically rather than just doing hit and trial. :),By Rajat G,"Mar 25, 2018",5,duke-programming-web
its very good and informative. the instructors in this course are just amazing everything they explain is crystal clear and the quizzes are really helpful ,By Deleted A,"Sep 08, 2018",5,duke-programming-web
"The course was amazing. When I started the course, I knew nothing about HTML, CSS and JavaScript but now I feel that I know at least some of it.",By Ayush H ,"Jun 16, 2018",5,duke-programming-web
"This course helps to augment good understanding of some basic programming concept. HTML, CSS and Javascript is expained in very simple way.",By VISHAL K,"Mar 20, 2018",5,duke-programming-web
Fantastic course for a beginner. Will make scratch your head for sure. But at the end it's pure joy. Do it. You will love it.,By Mohammad M U,"Dec 29, 2018",5,duke-programming-web
started super basic and dialog came across as a bit corny but after the first week it instructional style started to kick in.  ,By Dwight S,"Sep 14, 2018",5,duke-programming-web
"Good course for beginners. This was very helpful for me to learn and understand the basics of html,css and javascript.",By Reshma S R,"Mar 05, 2018",5,duke-programming-web
Perfect for those who want to start learning web development without prior experience. Well paced and interesting!,By Keeravani N,"Oct 07, 2018",5,duke-programming-web
"I wish you can introduce back-end development as a new module for week 5.For example, languages like C#, PHP, ..",By Mohamad A E B,"Jun 18, 2018",5,duke-programming-web
Great course for beginners. It is not too easy but also not too hard that you are still having fun in learning!,By Lea R,"Apr 16, 2018",5,duke-programming-web
"At the beginning it looks easy, but with the time ellapse, the empire of the web design begins little by little ",By 胡烜皓,"Jan 11, 2018",5,duke-programming-web
The professors at Duke do an excellent job of teaching you what you need to know at every step of the way.,By Jose R,"Jul 20, 2018",5,duke-programming-web
The course was well-designed and easy to follow. The assignments were fun and interesting to complete.,By Jeff M,"Sep 28, 2018",5,duke-programming-web
I know a lot of things I did not know before and will be able to use the knowledge to work for myself.,By Bernard N I,"Jan 21, 2018",5,duke-programming-web
"As someone who had no coding experience what so ever, this course was exactly what I was looking for. ",By Chris R,"Apr 30, 2018",5,duke-programming-web
it gave me immense pleasure to study on the leading online platform and i think it helps me a lot..,By Ujjawal,"Jun 22, 2018",5,duke-programming-web
Really good course! I highly recommended. You will get top quality education from a top university. ,By Gabriel G,"Mar 19, 2018",5,duke-programming-web
Pretty interesting content. By so basic for those who already has some experience in programming.,By Dingze W,"Jun 08, 2018",5,duke-programming-web
"Quite  friendly introduction into quality programming methods, technics, philosophy and tools.",By Alexey C,"Mar 02, 2018",5,duke-programming-web
"indept analysis, i realy  enjoy every seconds of it. Thanks to Coursera and Duke University. ",By Benjamin G,"Dec 11, 2018",5,duke-programming-web
I had a lot of doubts at the beginning but at the end I was Ecxited to start the next level. ,By andriy s,"Jan 10, 2018",5,duke-programming-web
Learned a lot of basic structure and design of a website and fun ways to make interactive.,By Callen F,"Oct 25, 2018",5,duke-programming-web
it's really interactive and you will learn so much things with fun!! Thank you vers much!,By Mhammad A E,"Dec 16, 2018",5,duke-programming-web
"Very good course, just need to practise the material provided to get the best out of it.",By Ravi S,"Jul 30, 2018",5,duke-programming-web
This course help me and i gained knowledge. Guys try to learn  new things and fell happy,By Abdullah,"May 10, 2018",5,duke-programming-web
Great learning experience!!! i would do it again to keep my mind refresh when need be.,By Luis S,"Apr 10, 2018",5,duke-programming-web
The material and topics covered makes a great overview of what being a developer means,By Marcos,"Apr 01, 2018",5,duke-programming-web
"Very well designed course, fun to learn practice test's. Great course for beginners!!",By kushagra A,"Oct 09, 2018",5,duke-programming-web
Very easy to learn yet very useful in today's world! Took me about a week to finish,By Akshat C,"Jun 02, 2018",5,duke-programming-web
best opportunity  initial learning of all student who those financial week student    ,By Makbool A K,"Nov 21, 2018",5,duke-programming-web
Great course. You can pick up the content fast enough and have fun while doing it.,By Orlando B,"Jan 03, 2018",5,duke-programming-web
"A good introductory course, with a strong emphasis on JavaScript. Recommended.",By Chris T,"May 28, 2018",5,duke-programming-web
I enjoyed the format and the opportunites to practice and fine tune and debug.,By Gina C,"May 16, 2018",5,duke-programming-web
Really fun and easy to follow. Feel like it teaches you quickly how to code.,By Megan M,"Jul 07, 2018",5,duke-programming-web
That's Great For Beginners Who Have Starter Their Career In Web Development.,By Rahman A,"Jun 10, 2018",5,duke-programming-web
I never thought before that learning coding will so easy and interesting....,By Pallavi M,"Mar 10, 2018",5,duke-programming-web
It's friendly to a totally beginner. You won't regret by taking this class!,By Yu-Hsiang C,"Apr 06, 2018",5,duke-programming-web
"Very interesting course for beginners to learn HTML, CSS, and JavaScript.",By Reda R,"Jun 24, 2018",5,duke-programming-web
Very good course. I had fun and I learned so many programming skills :).,By Bardhyl D,"Jul 20, 2018",5,duke-programming-web
Instructors are great! They made the content more interesting for sure. ,By William J G,"Nov 01, 2018",5,duke-programming-web
"this is helpful for making a website  using html, css and java script..",By Narender,"Feb 12, 2018",5,duke-programming-web
It is very good for beginner who want to start learning programming.,By WAI K C J,"Jan 12, 2018",5,duke-programming-web
Great introduction that will have you building web pages by the end.,By Gordon L,"Jan 12, 2018",5,duke-programming-web
I enjoyed this course. The  projects were fun programming reviews.,By CHRISTOPHER F,"Feb 07, 2018",5,duke-programming-web
A lot of fun to learn this way. Great content and great teachers.,By Konstantin R,"Sep 15, 2018",5,duke-programming-web
It was difficult at some times but i always did it !loving' it !!,By Cowan W,"Aug 12, 2018",5,duke-programming-web
"Nice Course to have the fundamental knowledge on JS, CSS and HTML",By Abhishek K,"Mar 24, 2018",5,duke-programming-web
Excelente información para la manipulación de imágenes en la web,By Edwin V,"Jul 08, 2018",5,duke-programming-web
Really this fundamental modules give big idea about programming.,By Mohamed F M F,"Apr 29, 2018",5,duke-programming-web
process gradually towards success! course materials is perfect. ,By Craig,"May 03, 2018",5,duke-programming-web
This was a fun class. good lectures and nice exercises. Thanks!,By David B P,"Jan 11, 2018",5,duke-programming-web
very useful for anyone that wants to become a programming guru,"By Okuwa, J S","May 27, 2018",5,duke-programming-web
very good and elaborated course to learn basics of programing ,By Himanshu S N,"Aug 19, 2018",5,duke-programming-web
"Great course to get started with HTML, CSS and Javascript.",By Hemant V R,"Mar 21, 2018",5,duke-programming-web
A very good starting course for understanding javaScript.,By Syed H H,"Jul 12, 2018",5,duke-programming-web
Exсellent coure for begginers in JS and Image Processing,By Litovka S,"Oct 08, 2018",5,duke-programming-web
"Thank you all for the excellent course, I learnt a lot.",By Md M B ,"Oct 06, 2018",5,duke-programming-web
The way they explained it made it easy for me to follow,By Bodour M,"Aug 06, 2018",5,duke-programming-web
I would recommend this very much. It is a cool course.,By Jan O,"Aug 20, 2018",5,duke-programming-web
It is very useful course with good and useful examples,By Рамин С,"Jan 03, 2018",5,duke-programming-web
THİS COURSE İS VERY  HELPFUL THANKS COURSERA'S FAMİLY,By ABDÜLBASIT Ö,"Sep 04, 2018",5,duke-programming-web
"Great course. I've learn more about HTML, CSS and JS",By Streltsov D,"Apr 10, 2018",5,duke-programming-web
A very nice course to indulge yourself in learning.,By Siddhartha K,"Aug 06, 2018",5,duke-programming-web
Very useful and easy to understand for beginners !!,By Abhishek R,"Jul 26, 2018",5,duke-programming-web
I am sooooooo excited to take this learning journey,By Julie N,"Feb 14, 2018",5,duke-programming-web
The course was awesome. Please everybody try this,By ALKESH,"Sep 23, 2018",5,duke-programming-web
"This was an excellent course to learn programing, ",By HUMBERTO H,"Jun 07, 2018",5,duke-programming-web
Great course! Had a wonderful time with you guys!,By Gastón M,"May 07, 2018",5,duke-programming-web
nice course to get the basics of html css and js,By Geo R,"May 06, 2018",5,duke-programming-web
Very well designed for beginners in programming,By Pawan B,"Sep 15, 2018",5,duke-programming-web
This is a great course with great instructors!,By Anton M,"Aug 22, 2018",5,duke-programming-web
Really helpful for professionals and learners.,By Jawad A F,"May 15, 2018",5,duke-programming-web
"Great Course, great start at learning coding.",By Roberto,"Mar 16, 2018",5,duke-programming-web
Really awesome and intensive! Thanks a lot!,By Maria A,"Feb 27, 2018",5,duke-programming-web
ausumn course.Got to learn  a lot from it.,By Aman S,"Mar 18, 2018",5,duke-programming-web
This is a great course with good examples.,By Iram A S R,"Mar 13, 2018",5,duke-programming-web
Excellent course for newbies. Enjoyed it. ,By Deleted A,"Jan 19, 2018",5,duke-programming-web
very useful for web developer beginner.,By bigboss,"May 12, 2018",5,duke-programming-web
Great introduction to web programming. ,By Eugeny K,"Nov 07, 2018",5,duke-programming-web
nice course...explained very well....,By SHUBHAM K G,"Aug 10, 2018",5,duke-programming-web
very nice teaching thank you so much,By S M s,"Nov 05, 2018",5,duke-programming-web
Really knowledgeable instructors !!!,By Amanda H,"Apr 03, 2018",5,duke-programming-web
It was an amazing course. I love it. ,By FAIZA M H S,"Feb 07, 2018",5,duke-programming-web
I really loved the way i was taught,By Timothy M,"Sep 25, 2018",5,duke-programming-web
Thank you guys. I love this course.,By Min L,"May 27, 2018",5,duke-programming-web
Well tailored course for begineers!,By Sachin G,"Apr 01, 2018",5,duke-programming-web
NIce course with great lectures.,By Sujith M,"Aug 26, 2018",5,duke-programming-web
Very useful course for beginners,By He Y,"Feb 22, 2018",5,duke-programming-web
I really enjoyed the course!!,By Harshita B,"Jun 19, 2018",5,duke-programming-web
good intro for the JavaScript,By Haoran,"Jun 08, 2018",5,duke-programming-web
Very helpful course! Love it!,By Tianyuan C,"May 05, 2018",5,duke-programming-web
Thank you my all Instructors,By Moiz K,"Dec 31, 2018",5,duke-programming-web
"Excellent Course, Loved It!",By Michael M,"Jul 03, 2018",5,duke-programming-web
Excellent Course. Thank You,By Himanshu,"Feb 22, 2018",5,duke-programming-web
thanks alot for this cours,By Deleted A,"Apr 30, 2018",5,duke-programming-web
Very interesting course !,By Ridi L,"Oct 30, 2018",5,duke-programming-web
"Muy buen curso, práctico",By Julio C O,"Sep 12, 2018",5,duke-programming-web
Very useful for my work,By Renato G,"Oct 09, 2018",5,duke-programming-web
Very good for beginners,By Бубнов Б М,"Jun 19, 2018",5,duke-programming-web
I really learned a  lot,By Jiaru S,"May 10, 2018",5,duke-programming-web
great beginners course,By Rohan M,"Jul 19, 2018",5,duke-programming-web
Excellent online class,By Xiaoshuai H,"Jun 16, 2018",5,duke-programming-web
teaching is dam good,By Bhumika K,"May 17, 2018",5,duke-programming-web
just love the course,By Saeed J ,"Mar 01, 2018",5,duke-programming-web
Very nice course !,By Peter S,"Sep 22, 2018",5,duke-programming-web
Great experience!,By 马成,"May 16, 2018",5,duke-programming-web
very interesting!,By Wang H,"Apr 02, 2018",5,duke-programming-web
I love it so far,By Sharon H,"Nov 22, 2018",5,duke-programming-web
 I AM LOVING THIS,By rajesh,"Oct 13, 2018",5,duke-programming-web
Excelente curso!,By Jairo J O,"Jan 21, 2018",5,duke-programming-web
Great course!!!,By Jaime B,"Sep 05, 2018",5,duke-programming-web
It was awesome!,By Cole L ,"May 17, 2018",5,duke-programming-web
Really helpful ,By Muhammad F,"Sep 22, 2018",5,duke-programming-web
Awesome Course,By chaitanaya p,"Apr 09, 2018",5,duke-programming-web
great course,By Melanie B,"Sep 15, 2018",5,duke-programming-web
Great course ,By Hyelda D,"Aug 10, 2018",5,duke-programming-web
well taught!,By Devesh P,"Apr 16, 2018",5,duke-programming-web
Learn!!!!!!!,By Mario E G,"Apr 12, 2018",5,duke-programming-web
good course,By Sahith. D,"Nov 11, 2018",5,duke-programming-web
Nice course ,By Abhyudai S,"Apr 01, 2018",5,duke-programming-web
its good.,By srinath S,"Nov 11, 2018",5,duke-programming-web
Very nice,By MANPREET K,"Aug 29, 2018",5,duke-programming-web
very good,By Wang J ,"May 13, 2018",5,duke-programming-web
amazing.,By Nazeeh A,"Oct 20, 2018",5,duke-programming-web
awesome,By PRASHANT J,"Nov 04, 2018",5,duke-programming-web
thank s,By Monica e,"May 24, 2018",5,duke-programming-web
awesome,By kishan,"Feb 07, 2018",5,duke-programming-web
thanks,By SANDEEP,"Jul 28, 2018",5,duke-programming-web
Thanks,By Lawrence H,"May 14, 2018",5,duke-programming-web
GOOD!,By 朱炫冰,"Nov 21, 2018",5,duke-programming-web
Great,By BC. K,"Mar 26, 2018",5,duke-programming-web
great ,By Hitesh K,"Mar 17, 2018",5,duke-programming-web
.,By Nitish K,"Oct 29, 2018",5,duke-programming-web
